00000000000000000194510013951da150a18a050fa922e070917da57d26117e	335	190649	312527550	574532	7061	1877514	2077675	1243	317256224	6787465	6822417	317393177	16634983	10880	338928925	12864	59434	686650145
0000000000000000002994f4f26d10a3db6a4efef7a28d439f432bce57608109	91	190443	84821175	147036	6818	443902	756187	1309	86366870	1286598	3224664	86484881	3518312	15127	49136498	15134	57223	143738437
0000000000000000015b4e70e7ba0538a8d1afd75c2148264158fb11469f3d84	122	161167	145748890	520581	27428	656195	1763665	1433	148879359	2220807	23200	149013256	10176961	27432	145094149	33371	55527	306644703
00000000000000000031311723005c08a76bb32b2b1a67cd2d692b25ffdd7d6f	1	195089	40660	30461	4786	12467	22523	970	306956	134902	20210	427461	3197	8421	2201023	12417	54634	2862265
00000000000000000111f24e2016d2b2717d91e90178f036218eb964b8b76525	11	142836	20553398	44581	4270	175885	215219	1546	21137735	303024	37696	21252983	1804492	12745	6735735	6427	46171	30199273
0000000000000000004d6408691688dc9bc860e325dc8dc8621346d1ecdf2cd6	24	191398	14251646	63297	5250	304859	156128	1104	14973682	629741	17790	15063516	1976722	11360	13944614	10930	60867	31715540
000000000000000001804bd36850ea76a649fd3297666b2ca2b69a6034387c29	50	256943	48593450	124631	6510	447856	404873	1100	49835363	1165633	11029229	49937273	3728258	9960	45185762	14070	29100	111099285
0000000000000000009bd5dbfdfd09c9083941e9fe752d879db08b5635fcb8d9	118	192765	143375880	197543	6293	659023	744147	1442	145177093	2502397	3026746	145297940	6595773	14860	91120052	13187	51174	248622129
00000000000000000168e0f42c7230a172cb29d56fc89558921ee720f924e727	92	192295	92426320	141288	6073	435078	6273605	1287	99475946	3294182	7493084	99596873	6377819	12547	690207847	11898	63408	807057658
0000000000000000001bf7324c7132372ed70ac67b6f017270e4152d66f59ec0	20	247947	15236378	56957	3676	244220	352031	1663	16142872	408777	3550294	16261674	1408675	10864	10316968	12360	51990	32021602
000000000000000000c624e5f567f2b6ca0098c3f2c120885e02b6b4fa2740d9	116	179538	88597413	208072	6393	823839	648087	1495	90464837	2535760	38957	90566437	6295191	15720	42709569	13088	27833	142202555
000000000000000000a080479b45e4f4fc0c4a710b5d42254e17aa8199e01c4a	63	164198	70377414	124635	6678	426076	1033095	1127	72133223	1176275	34206	72257916	2087791	10871	16633035	13013	64521	92277628
000000000000000000d96fcab9a1c70c6b0a4145223c1a1e0cf681d5b9998d9b	271	197922	231557536	367833	6107	1078128	1162896	1310	234371732	5044555	5125225	234506820	11422423	13677	73088586	11410	63688	329276384
0000000000000000010a779271ad83a574b4c0efc172f967467891a518b52b29	155	178282	154362841	242070	7497	562046	1263553	1140	156617429	2481229	41629	156729221	4646973	15910	48877572	14124	65290	212871948
0000000000000000009237625fc3366547b93d460f3d02ca682867d94c19e603	224	177605	222796192	252860	5365	986139	754935	1237	224974333	3192067	33594	225087854	7389922	14633	557383619	9861	21444	793132994
000000000000000000905553eaf32483c1d591ad39d9ad7bfbf6bea465f76a6b	180	128022	144275653	299986	6284	669053	765187	879	146145064	2323728	34776	146213584	6242639	10620	793521250	9522	18884	948375003
0000000000000000012fe018d841d5464ab444c5a34ad5758e1c28323d02a62b	17	132081	8246576	42311	3218	115761	230120	1167	8771234	419706	11191	8837036	1732324	10104	4343689	6319	13801	15374170
00000000000000000096518dfe03571e0d6708516fbffec71978ffc2ca759034	7	174771	3671399	20856	1895	19984	61603	1006	3951514	131821	3568565	4006569	342449	7471	1154073	7243	13902	9232093
000000000000000000e9afb539225eae47bfef72f0b649741b8495228f2368dd	379	124359	340868304	518985	6220	928767	2587922	1235	345035792	4744664	9927	345167555	13850281	10251	113840427	10602	60234	477693941
000000000000000000f830323e7ad90ccaef89f4837de3be8c96e69407684f54	119	191651	121769238	197800	7316	576490	1309872	857	124053224	2422106	3901326	124169214	6677282	13133	55204817	9738	42814	192440430
000000000000000001b8ea25effd103fc87f263c81e535f2d783439a3351b1bd	24	190538	29256632	65725	3378	238766	1371441	1020	31127500	1067772	4141211	31219143	9240005	15077	6906197	7534	15008	52611947
000000000000000000416fbf24cabce0a839cfbd29f67d15f926f6adf43e4caa	91	177362	79473777	126370	4632	408451	3457619	1665	83649876	3646766	3419389	83757323	51348769	8661	34412987	8909	50203	176653007
0000000000000000017fa8e29923968a39a83ecae05af1edcba3020c5fd4925a	40	166174	31206340	63887	3376	338579	456168	1134	32235658	406190	3143774	32310617	1737801	8101	8266175	6791	42122	45921571
000000000000000001aa1e303de7f494b298f31e6549e5faf93fbd21c443374a	399	85210	320653320	533473	7666	2116737	2421336	1620	325819362	7726880	3586513	325934246	18113548	9174	102614225	10465	30775	458025826
00000000000000000043382728dc9c6c582dfd60ea13693811ffb18d563ddd58	2405	109162	1988076939	1301626	4936	5742404	4748626	1380	1999985073	20194894	24579	2000110075	24636681	10919	149192182	9417	22261	2194201008
00000000000000000077295792f03d2be966ffc7996eabd0a28b8bc9af6324c9	238	192719	197845988	342278	5608	999810	1509790	1603	200897796	3833778	3706615	201030747	10229599	11114	28596029	11494	26169	247445545
000000000000000000b81ac79f29b956ddf26cd2227efa2acc6d87a6a9437213	35	148486	18329651	125122	3534	351912	1250175	1278	20210158	726310	3823972	20285741	1535468	10173	7756670	10000	46690	34195024
0000000000000000011f5c0523e7cd89fc6928c8b1ce18720c216ca5a0cbaa39	13	187185	9444052	51593	4314	150768	217246	956	10056114	407602	15054	10118383	832403	9162	3058195	9179	26532	14476510
000000000000000001b698868fbc7041c375d120ae212b95ccfcd3221b086c3a	6	233885	7515747	30114	3343	39353	126462	1010	7949914	221812	3730641	8019559	659854	11127	2911214	11804	24257	15590268
0000000000000000005ace2295fcb28a7224fc197c5636829720feaa4f3ea797	7	185549	289206	33317	3207	40920	100522	1197	653918	202564	13177	742148	935677	9777	2801523	8367	17676	4730909
00000000000000000019620da82499844ddd515c8dc98a1a5cf9d141d802b755	95	188549	60509327	119260	4707	475944	462896	933	61761616	2001560	30904	61850847	5129180	12640	19475465	10868	42382	88553846
000000000000000000eac4f9f4e794daddbd1fc1128e6125e30c5e9b78cc839e	4	165782	1330742	29731	3362	18545	1182910	1240	2732312	727892	3015253	2802961	9971313	11947	6843185	6640	13722	23392913
000000000000000001b7a767aca2e70a196a28f7327184e74125ca543e8847f6	54	110577	51870860	106559	5069	338106	487330	1387	52919888	979265	6996530	53020811	5675749	10711	13044943	10620	46430	79785059
000000000000000000ba32bcea433ff2bab44fcd745c6ae9db8a1ea2fb1d763e	1005	113773	656595171	1113629	6236	3855121	1653253	1893	663339076	11144989	2833042	663447962	13715657	9014	64412137	13147	57644	755633592
000000000000000000f2a38818abe3006f8f6973dcf2a497ed6809383a0f0937	196	197563	136018949	334852	8112	714088	1255546	1255	138530365	3177713	7107361	138647333	7973993	13968	49172766	11896	56112	206161142
00000000000000000037f3c2eab0c128cea81e0ac70702fb3d74ec8787779961	2690	103902	1676278919	1662715	4398	2817132	8793686	1110	1689661862	25071388	6540963	1689776650	22614491	10228	141092778	10893	54191	1885171582
0000000000000000023c902aa2457dac7331e91e2670f5f7b6861090c292e257	2247	110154	1314402756	1450372	6029	2750586	6990880	1357	1325712134	23463390	28450	1325819595	25644887	7564	134121259	13381	28427	1509126953
0000000000000000010c0cd0a734403a513de9714e74f18e1e58f2797cdb8c8a	60	193099	40434787	201229	6173	497039	564146	1624	41898097	1773489	18434	41984181	5159212	15254	24594627	13398	58968	73617563
000000000000000001c1362c5cf2c5755649939ddca0f910abf1dba3b858868f	149	242763	105627190	324516	4990	842220	811036	1262	107853977	2331207	3623418	107982917	7016458	13827	33682714	14522	52824	154717887
000000000000000000d242a1abc1f5fc0e960cad4ab7fcdda53b35458884b013	69	174230	50918403	127672	5904	363395	639723	1301	52230628	1138461	14763	52329017	2279337	11178	18096849	10819	51718	73932142
00000000000000000144743c735e98fcc1531aa62b56242ae2ab9b298ae23445	16	188802	11477981	44064	3323	167207	241864	816	12124057	375224	29307	12170193	746070	11133	2845565	9330	18743	16205565
000000000000000000a4fcea042fdfd124cf745f37517afd3f22fe0fc975a26b	41	102362	23515047	71755	2856	392881	213284	718	24298903	824432	14221819	24342297	4519024	9493	8525267	7856	55284	52505472
0000000000000000019210553e104ed00469a896b09402032e03daee39541955	15	141622	12379470	51019	4834	220350	27567	683	12825545	260790	22885	12893648	1823005	11026	2455248	8496	46551	17521649
00000000000000000219b11434af423099994743181f948168312c6ca1a05978	6	186359	10066049	41840	5177	48064	124544	1024	10473057	199942	27351	10584177	714677	9191	1253304	8470	48427	12845539
0000000000000000014e5b4c7b8eb10e734fed33b70e3dbc398a7e3852f1ee68	31	158973	25243000	55608	2898	348818	460582	1060	26270939	523803	11706	26332352	983010	9570	9475553	8507	22571	37367072
0000000000000000010a5d0336b42a7e03a625ab660c874d4aa0a631183f19d6	50	186776	29111581	113435	5096	398541	114821	1183	29931433	943770	44097	30020534	2943702	9270	11403314	12457	53403	45430547
000000000000000001bdedb878c229bedec396a89b18c426d864dd175609e6e0	5	175295	5227204	37438	2566	29906	85665	1156	5559230	174871	28311	5633698	679397	11460	1234061	9633	51107	7822538
000000000000000001320b980c256b338d922c5dac2ba39d916a9c36048ee1f0	59	99707	27860012	124006	6073	457478	1312708	1466	29861450	680777	19607	29935951	4527529	9463	11756355	6382	47468	46983532
0000000000000000001a815ed52972c784329364bda567b2ddf180b68f6c9daa	84	187842	45463254	129987	4144	600666	167867	1033	46554793	1294749	7391882	46638994	3728644	11513	20768211	13600	56226	79903819
000000000000000000ceb5dd8b3cfdd3c57d8312eea4024bf0791c01b65c0b3c	32	173974	13539529	66550	3627	341574	183928	1247	14310429	713774	6401139	14386870	2333731	9417	6750373	9370	55021	30659695
000000000000000000a0a6f572d03687c11cc8997d5529ed15ca3dbb703f8c6b	4	268053	3377910	38770	4153	31278	81318	914	3802396	150169	3783188	3887044	670751	11224	1147328	9410	53801	9712915
000000000000000001d3e127402a4fbf9d0d72df8d28b6e5153210338abb771b	299	187249	188202816	400031	7376	711605	6505523	1091	196015691	5013417	30757	196114763	6909588	10529	48440300	12346	56725	256588425
0000000000000000002ef592b59572bb94fda318e523b06302bdeaf7eb32f5ad	7	170457	6300223	26305	3060	39742	81479	1313	6622579	205500	37958	6723834	418706	9841	3248046	10527	51804	10706216
000000000000000000d4c6a45d19368b82f9dc24b14e4e26e9c3a53d499ef685	96	188526	49915382	130746	4350	550439	652703	1900	51444046	1494070	3794740	51526479	1788686	10226	7471910	10757	38091	66134959
000000000000000001432571c5f8c25e0300618cb70567a7eabc428a2c08edbe	270	150766	156312825	243411	6093	814693	359235	800	157887823	4182255	3864880	157984961	4438390	11246	18728031	11193	48333	189269289
000000000000000000ff39b0e2a1b978c0f03e30464d5935d9159ebab7dfe965	606	137466	372562195	520352	5890	500089	3741221	1356	377468569	6657512	3529613	377600753	11922404	11526	87425658	10810	25747	487184023
000000000000000001294bda33599c2ecc9301ce65ebe0a98127e056d9e08163	1094	106080	546447234	1345395	7090	4270446	2779535	1545	554957325	11247565	25884	555087591	13068165	10905	79897455	11548	70523	659419636
00000000000000000086a856e4743c340759f56e0feaeb56af0a5dbe1c70a6ef	7460	194578	3237366318	4644051	5227	15050815	8740616	722	3266002327	64490637	3143266	3266068397	54514266	10960	343075118	9781	17103	3731329528
0000000000000000021a82589e60905d2281b003bf56e35138b2006555e04314	2370	101488	818373069	1793343	6336	388628	9323165	1143	829987172	24384354	30613	830092990	22908017	10063	197533215	16522	45105	1075020879
000000000000000000dc7d2f29d7a69cd5211ff3fbd938ea25a355eef6b666fb	12343	182186	4089503557	7102797	5455	14063762	20709422	1254	4131568433	104599182	3362519	4131650329	90500673	14458	880404094	13335	26262	5210570852
00000000000000000101584bde73fad21f761a5ba94e838b9cd0604b87a9a3e9	3	97345	145159	66311	3387	14917	52273	648	380040	100154	9904	420838	265382	8082	47614511	14967	19376	48453214
000000000000000001af9fa9e6fc5f8180cb79f223d7e054ea09793f8faa28f3	432	101212	90602994	735165	4496	1069389	3114127	939	95628322	9385525	3666017	95717697	15808069	12282	56259337	11708	29431	180890066
000000000000000000413fc3017a2293d96ebaa43b608a697dc2bf1d6cc7b3cc	3763	104494	898728567	2078916	4637	9841415	4718962	927	915477918	32367501	15426	915552703	36989296	7414	297315357	11464	55468	1282314629
000000000000000000f8bcb8dafb90d5f29e523160f2cc5ba9d821fde9ddbb29	1387	193391	392256858	1231320	6398	3718598	2552979	1065	399960609	18119114	3151167	400041234	16260420	8118	103424934	14920	61281	541081188
0000000000000000001546823641b7851b4baed1b60e4e30ed10a2814ed83032	70	195782	13879112	169737	4540	440447	767662	1057	15458337	1964228	19828	15550631	5201139	10957	33167222	25467	57054	55996526
000000000000000001e5b1136e1a5f5612fbc903307e83d28db24de12ed7dbcf	2164	108679	463783302	1659708	3675	463066	7804614	981	473824025	24725087	13365	473916203	20240842	7661	131218228	12160	59029	650192575
00000000000000000205c670d48953c5e2bd306e5718e608f45c58d7ca2d2fe3	440	218292	86559130	599637	5723	1223726	1313432	883	89920823	4932964	3606451	90043626	8208175	13387	33385391	13443	49616	140253053
00000000000000000150d4da5653228c2d05cc0581c277a0a9927451ead29caa	34	106450	8145069	101263	3378	338434	398647	1206	9094447	418003	3256155	9186151	1229852	10862	9529970	11077	19853	23661923
000000000000000000b64bd4075e2c1b57086453d2445667578741aff8954508	667	130782	114711903	534477	5078	2004542	1942317	937	119330036	9996483	7494328	119430029	10781566	11571	42431662	9923	46675	190202237
000000000000000001fb0305ae2138723edb287e9b41e9fe57910deaba5d052a	33	137285	7343766	70143	2388	280963	594262	1143	8429950	567047	14062	8510475	1869234	7763	9674822	8585	47753	20699741
00000000000000000091e21e5a94e272fc5bf99b9f9a3934f3475c7a7c6efea7	49	208638	7201635	76158	3194	356982	611460	1484	8459551	1136780	15130	8527265	3220491	8140	12942314	9080	55537	25914737
0000000000000000016725a32cb53d26066b200ba92c8a8cc6f37281ac8e8fee	449	150980	154354091	565085	9102	528622	5340786	1760	160950426	8026706	12248	161072717	30414797	10679	121103766	10110	54501	320705524
00000000000000000047557260bb6e6441df297a2193542df8d43cc13d2e44a9	140	263616	26858380	130214	3267	626062	353229	1076	28235844	2297458	3666887	28340019	4469469	12910	25030655	13038	54770	63885206
000000000000000001674da0771ca2ea8fdb8beb5da64fec6682e3088dafd5ce	87	188125	41897835	140340	5062	435501	427583	1070	43095516	1717803	16766	43191306	3704963	11231	29236217	13157	63980	77955423
000000000000000000f99d6a5a6ff13f31fadacd8eacc72543b6026a8b6f5c03	4	163920	2594518	30272	3403	28020	105881	986	2927000	161482	16408	2997396	405249	9280	1596646	9920	57461	5253842
0000000000000000002f323d57c71a1d8c0b0cdff6d4c152db715855c703b5eb	158	191929	21876542	211507	3352	583774	312136	699	23179939	2156845	11038573	23233822	3737956	10683	13790153	9162	50045	54027239
0000000000000000012bf6cccac9165e9d64abc7bd632a485721598789373c9b	55	173651	16185476	105712	7056	458822	28962	1021	16960700	938958	15385	17094546	1838647	8907	10768547	10566	52461	30728017
0000000000000000016f46d5d279c2895cbc79a013e4e4c889b91fdc08e4d54d	134	201416	28629579	231773	4533	580693	720424	1027	30369445	2327813	2727343	30436959	3832450	9442	24896722	10700	66594	64308023
00000000000000000137f810720e63e4a4dfc14e9138a547b234313d2d5e5e2e	1	174205	64837	14945	3455	9982	18474	763	286661	111845	13905	375967	2686	6077	1173871	8729	50477	1743557
0000000000000000002b5a07455176691a555b6c8cd2cad148e3588894f216d7	1899	102436	369165560	1283195	5673	522808	5601775	1194	376682641	21766969	22092	376782148	18402249	9435	113079458	13247	52997	530128595
000000000000000001c1726c83a2b3a0b86a969a2ea587d056fd2e69241f727b	540	199272	94919672	466920	3958	1800686	321793	1025	97713326	7602335	18004	97805044	7848144	12403	33082161	10202	27011	146405304
000000000000000000378f35890b3637593bd96973642fe912cd2439a418ae25	260	162816	59553283	357307	6950	599710	1490127	570	62170763	4141027	15128	62237525	10005174	16471	65759084	10788	23562	142208759
0000000000000000005d8fc9beec602d59dad84feba8523992f18cb80ba22bab	516	177602	101450258	644244	5726	1646187	721798	1240	104647055	6675849	17875	104761159	10295005	18884	28951547	12840	24314	150757473
000000000000000001d964424ae3cb03f53e5d0ee94f54df1ac5201995c082d5	569	157732	95397042	619572	6600	1606604	1896783	787	99685120	8004239	16755	99814021	13313207	9597	84723623	11774	25621	205918837
000000000000000001390c810286ad33ecf1089285dcaf74605e3af80ff0a7ab	292	194712	51674966	223436	5419	369658	1171146	1094	53640431	4667556	10606212	53741758	5258797	10854	36194791	15363	66231	110561562
00000000000000000184970560a9ccee3f57f7bb7903fe5310efb26a2061142e	23	175124	6486428	72313	3695	189262	560408	1492	7488722	523714	15795	7606000	1627240	12397	6753403	8926	53338	16600813
000000000000000001afeee69d8bc83e8fdf0789187e26171bc6ef5aae0a43d3	29	187258	5006724	75768	3803	336437	183348	997	5794335	693178	15134	5868673	2164697	9600	6903125	11660	28713	15694780
000000000000000001d55aa4aaf65e8089450e6c8aae2aacac60779456826eea	47	188336	6991046	73417	3853	405105	403214	1690	8066661	1119686	15344	8138264	2931014	8315	15163954	9983	58484	27445044
000000000000000000c8520453603315ae0f6497c98808734809be4a37fd10c8	15	216439	452398	41157	3094	159665	114571	1270	988594	323220	3266788	1063359	1227393	9543	2813071	9100	51707	8764181
0000000000000000013b623cb91a3910b9fec1b3fdaf9012269c369a5e358c89	39	181122	14497050	76881	3457	461938	304726	1100	15526274	1068096	3606914	15597602	3611599	9213	13640981	8946	51758	37595109
0000000000000000007032586239b811d13b493ef3e25b8c629cb45cda336636	144	175479	14171645	119977	2901	562361	516224	1304	15549891	2162649	17594	15619390	3593639	9253	26489394	10583	50274	47952776
000000000000000001a0c04848ac77a5ea372c9b2b617c0b777e5b576ab25175	95	189265	9937651	125408	3813	743162	528406	910	11528615	1925698	7805654	11601206	4927746	9580	29430526	10937	54386	55765733
0000000000000000011592c5e89984b763a3c9275547292ac2992e1055d081e8	121	189576	13021091	163758	3957	531433	875249	1763	14786827	2148773	3697433	14858724	4055744	9060	28349274	10040	24230	53153278
000000000000000002131426ca415231d8189337d38079b71ffaa1d8da889498	80	189039	17684667	117866	3898	615034	301671	1087	18913262	1625105	32423	18987562	3299689	10804	21161449	9550	21195	45147777
000000000000000000f38ff50c7d40b9802631d853c94223f2dc72e0f817d0c0	134	164257	44246860	282396	7204	376388	993898	1233	46072236	2146031	29630	46181320	4581879	9187	26673422	12040	50523	79684032
000000000000000000b3b9bb2ddd63488ed3652da10c80d8e94567f038b3b2f8	207	188186	29319609	216369	4409	878825	1390419	1213	31999030	4267639	16617	32094713	19841309	7003	46235084	8516	18457	102489338
000000000000000000c1f119742198805fc6c793ceb6cc38929323977de1f28c	19	167530	455885	43660	3284	167025	49567	1040	887991	311429	3100258	947868	770383	10605	5384775	11016	52027	10588361
00000000000000000199f1775673687b4e67608064b3fc850a72eb3225caed06	60	258900	5088308	100458	3097	424208	341666	1257	6217894	1159123	7603045	6294651	2778237	9177	13037977	8320	25148	30915678
0000000000000000007792a63f1a4a56beb4ed100d653fdfa0653170827ae72c	307	161172	76192494	446844	5628	559893	2047710	1114	79414855	4503370	15071	79524161	13033900	10159	76610969	14200	55814	173767644
000000000000000001ddb255881f01dcc437c0880939e0995e53e3e8cc00da3c	516	190045	90828594	585517	5898	1951552	927278	1007	94489891	7365132	3867427	94603819	9613563	12683	41853740	12810	61596	157390770
0000000000000000019cde21c8a398e1a93f2f3f6026b91be62dbb2e65428f07	345	178162	50062302	443229	5698	986957	4299223	1687	55977258	5833916	18449	56078097	6815970	12804	42399791	11028	27160	111197215
000000000000000001010fe9fdb4cf92f1e0cd9ffc465c22b93a3677f21113cf	762	105239	147199605	640173	5146	3073314	2011519	1095	153036091	9864944	3579847	153131972	20294331	9814	102212343	8842	21043	289123136
000000000000000001209e16dc4103c2c9034ceb38da894332cbd2081f88ea2e	12	186619	5620458	73940	5036	147409	130094	1307	6164863	351841	38953	6259641	920680	9520	5721874	8704	18815	13330028
000000000000000000b7e6196029a24427c0ad3115f94b7d4a06fce7f3307417	461	187568	71749788	497961	5573	1409564	985860	1621	74837935	6579444	15567	74934776	6618505	16400	25336535	11438	21656	113534321
0000000000000000015507bf1cc53884d2411434819332ac6861192e636544f1	4199	170667	680428452	2426339	5421	10292259	5141522	941	698465601	39356776	7240329	698536449	31683048	7059	278373415	11685	22268	1055231029
000000000000000000d02a3740f4925e142c9669ad2f699efd68f6f1ac19a856	1027	195562	172201972	1268074	6960	1725985	2812750	1477	178212780	14576099	3388937	178343866	14464963	11313	80803298	13006	49441	291650923
000000000000000001692b4a4d91e4dc8492925318d313910f2208ff014410c8	124	261422	22278368	280996	5720	895787	225273	963	23948529	2452589	4198502	24030311	5942504	10790	32692702	13893	25534	69366825
0000000000000000003bcd4ea93d6ea0090c52e65d88148c4c801dbe98e7748f	134	204720	28607374	184591	3669	569294	1795274	1048	31365970	6077003	7852729	31442105	5391627	10324	40508648	10203	52709	91345348
0000000000000000005367b0f84e478bc00670c7d7778e837edc52613d22948a	15342	108102	2589937562	8118451	4268	158700	41873661	875	2640201619	136942565	17120	2640264908	131437272	7655	664239076	10066	24842	3572943504
00000000000000000063b9516af1602b2af78e2d68f3e943c18ef84999047e95	565	188038	34882215	490664	3264	241148	2957489	1021	38763839	10053893	16257	38838886	17539252	6346	88583768	13098	38557	155090057
00000000000000000013b9e1001219dda6da70cebba4fdf24c328a4b3b08b6ca	18	189905	4391419	313606	3005	112702	481130	1215	5492982	632680	40204	5570829	1377482	9157	6256421	10157	44354	13941284
0000000000000000007c3f4d44d76894d5c8ff2159fcd9a5758def914a466b82	66	185406	6988726	153381	5016	413375	341971	1020	8088895	1445926	13697	8183606	4329806	6383	14577203	8471	34700	28599792
000000000000000001d6eb8794d083a585f785a1fe8c9b6ce836ef903fd8f0ff	36	192019	1117262	60014	3520	296350	1528453	870	3198488	700654	6351478	3256782	1714143	7709	24388110	5793	48358	36473027
0000000000000000007f400054ec3743d2b1c73e2d27fafe108d460531da0742	45	187012	7591746	77328	3643	299898	3471339	1140	11632106	1995224	13051	11698563	4954870	8776	33445137	5804	50866	52172291
0000000000000000017f47cd67c88b7a61f89ee0c4dc31a7ef8d1a7226995908	40	189228	4550883	69307	3904	313379	398205	1224	5526130	1121055	7482354	5590587	4432242	8880	11507562	6998	31901	30181579
000000000000000000a593cdba1f52cae6a3f49fffd0aa617b56d00477707c79	48	189682	11775860	79397	5096	335685	567177	1350	12954247	978721	7527348	13058038	2861014	11614	10187760	8873	50331	34683699
0000000000000000000b5bc968c8bef99648b56395e5278f881724768ddae6be	101	189042	11979962	119855	2555	481888	560889	1187	13335378	2117420	29493	13405308	5670535	11983	22212428	8933	49263	43505363
00000000000000000093476c4e0ef1a784c825500b038b8583e8c9f99b14d695	38	188272	4597544	65794	3483	391272	52329	1116	5299810	742515	2621024	5373462	1761879	10695	9511458	8813	50644	20080490
000000000000000000efa6d4bc7e40a989b8ad3ec486da59f08e3559a1eba9e9	48	188095	6978854	70584	3152	340121	880981	1501	8463288	889089	27974	8546078	2124870	11570	11498669	10170	59340	23167760
000000000000000000d1c4ca6c35a6b764f8ea0ab1f322761bd1faa6d160a6db	21	186275	3835031	62278	6083	254713	449624	1190	4795194	663068	14024	4867126	2485983	9447	4883828	6764	46347	12976587
000000000000000000bcb32fa622c18a191c136160e9c920410ed0a8aeb37662	49	190202	3351819	78571	3940	399128	3133030	1580	7158270	1086299	3775958	7231684	2564411	11967	11913489	6339	46491	26636638
0000000000000000004d3b4ebc4bfae6e801ff3a196c2a54e71647bef12624da	104	188772	9456506	141924	4297	632217	1213124	1030	11637870	2895515	15924	11700234	11286354	6099	27633003	8798	20548	53566475
