block hash	block height	tx count	inputs count	block size	check	handle check	accept	connect	handle connect	reorg	handle reorg	call handler	total	t1 - t0  accept part	t2 - t1 populate	t3 - t2 handle_populated block->accept()	t4 - t3 handle_populated other	t5 - t4 handle_populated for	t6 - t5 accept_transactions	t7 - t6 handle_accepted	total
00000000000000000194510013951da150a18a050fa922e070917da57d26117e	545640	335	743	168621	2727485	1150790	6295490	441889	4147	505914320	6003	52720	516592844	218930	3645423	270422	2642	134898	1976119	638	6249072
0000000000000000002994f4f26d10a3db6a4efef7a28d439f432bce57608109	545641	91	159	31898	740086	671917	2300728	157600	4745	67464977	5016	59032	71404101	78960	1695198	73930	2074	112511	291653	663	2254989
0000000000000000015b4e70e7ba0538a8d1afd75c2148264158fb11469f3d84	545642	122	391	79778	1353924	434912	3952432	172737	6037	198264645	4291	13619	204202597	70639	2620570	110409	2202	102899	989279	643	3896641
00000000000000000031311723005c08a76bb32b2b1a67cd2d692b25ffdd7d6f	545643	1	1	186	102294	8040	542656	1015	4133	1148935	6388	53660	1867121	78583	417930	8348	1723	4928	9826	268	521606
00000000000000000111f24e2016d2b2717d91e90178f036218eb964b8b76525	545644	11	22	6069	140756	658524	1000916	161461	5506	8438145	4523	11202	10421033	74517	690266	25428	2774	91892	82380	621	967878
0000000000000000004d6408691688dc9bc860e325dc8dc8621346d1ecdf2cd6	545645	24	52	12475	248583	6626	1359918	142651	5221	42475361	8085	17590	44264035	93464	793235	62617	5169	204721	150890	710	1310806
000000000000000001804bd36850ea76a649fd3297666b2ca2b69a6034387c29	545646	50	151	27296	554760	1129541	1414014	174381	4415	66040004	5339	62032	69384486	89447	818588	44943	1820	96994	319756	664	1372212
0000000000000000009bd5dbfdfd09c9083941e9fe752d879db08b5635fcb8d9	545647	118	296	56722	1146827	447922	2846642	203606	4918	177894776	5581	9054	182559326	79561	1864335	101170	2445	141917	598768	590	2788786
00000000000000000168e0f42c7230a172cb29d56fc89558921ee720f924e727	545648	92	197	120521	1768674	1048582	4749023	1537840	4595	2595366233	7762	65225	2604547934	76156	1246874	81096	2543	100566	3204067	699	4712001
0000000000000000001bf7324c7132372ed70ac67b6f017270e4152d66f59ec0	545649	20	31	6129	232046	659382	636549	156737	6442	25987207	6718	13182	27698263	85261	336769	27561	2130	128618	17029	629	597997
000000000000000000c624e5f567f2b6ca0098c3f2c120885e02b6b4fa2740d9	545650	116	302	63564	1152200	501786	3622750	243038	4458	128680510	5424	18912	134229078	220104	2450009	94925	2110	104377	712146	592	3584263
000000000000000000a080479b45e4f4fc0c4a710b5d42254e17aa8199e01c4a	545651	63	109	23432	493536	449645	2485062	173277	7771	86685854	5826	54761	90355732	219710	1815183	55824	1940	165861	183612	700	2442830
000000000000000000d96fcab9a1c70c6b0a4145223c1a1e0cf681d5b9998d9b	545652	271	538	111019	2494234	806067	5935535	317014	4535	287089065	6546	11790	296664786	218017	4153520	211000	2159	88485	1224065	787	5898033
0000000000000000010a779271ad83a574b4c0efc172f967467891a518b52b29	545653	155	242	51866	1183524	660265	1898048	185643	5283	151102395	6652	11808	155053618	77922	1174387	101516	1948	67522	412718	462	1836475
0000000000000000009237625fc3366547b93d460f3d02ca682867d94c19e603	545654	224	414	86875	1778262	12552	2960723	291553	5398	290443915	6428	57034	295555865	77389	1862822	138663	2036	107436	730132	617	2919095
000000000000000000905553eaf32483c1d591ad39d9ad7bfbf6bea465f76a6b	545655	180	285	59821	1188337	438716	2213272	209961	4890	163868869	6156	52257	167982458	70298	1423564	110917	1997	84300	480732	416	2172224
0000000000000000012fe018d841d5464ab444c5a34ad5758e1c28323d02a62b	545656	17	86	14659	236506	6791	736135	108797	5160	16518794	4596	46516	17663295	76297	356604	24863	1907	78305	160865	566	699407
00000000000000000096518dfe03571e0d6708516fbffec71978ffc2ca759034	545657	7	9	1910	85984	419980	572246	56035	4848	9100000	4039	42642	10285774	76708	390461	16089	1788	31851	20117	590	537604
000000000000000000e9afb539225eae47bfef72f0b649741b8495228f2368dd	545658	379	810	162694	3415834	8715	7647716	517270	6895	502726956	7556	58758	514389700	73516	5439793	294152	2514	116355	1668952	524	7595806
000000000000000000f830323e7ad90ccaef89f4837de3be8c96e69407684f54	545659	119	252	77121	1201482	895510	4008392	214390	5566	331967684	7828	14315	338315167	77173	2351241	94093	2002	129149	1296506	639	3950803
000000000000000001b8ea25effd103fc87f263c81e535f2d783439a3351b1bd	545660	24	134	37011	519289	773035	2682549	279111	5626	84204297	5318	64167	88533392	89370	1485651	36932	2223	105943	916585	683	2637387
000000000000000000416fbf24cabce0a839cfbd29f67d15f926f6adf43e4caa	545661	91	777	216479	2073516	411719	6531150	237271	5623	236801102	4539	10958	246075878	70831	3751329	99024	2538	123546	2438545	725	6486538
0000000000000000017fa8e29923968a39a83ecae05af1edcba3020c5fd4925a	545662	40	75	15420	384528	370154	1341396	211505	4537	38797419	4529	13329	41127397	77086	715059	85781	5043	177082	205059	960	1266070
000000000000000001aa1e303de7f494b298f31e6549e5faf93fbd21c443374a	545663	399	1029	206996	3568662	767562	8811119	536853	5783	416812368	6894	16094	430525335	223059	5851539	301190	2089	122000	2260804	536	8761217
00000000000000000043382728dc9c6c582dfd60ea13693811ffb18d563ddd58	545664	2405	2849	615126	15091997	471250	74359937	2356369	7017	391277193	7590	69863	483641216	226962	67236614	1176108	3960	99345	5522203	555	74265747
00000000000000000077295792f03d2be966ffc7996eabd0a28b8bc9af6324c9	545665	238	502	93880	1866564	394930	4700308	257251	5996	54125247	6377	11972	61368645	79422	3332251	143933	2092	73545	995462	681	4627386
000000000000000000b81ac79f29b956ddf26cd2227efa2acc6d87a6a9437213	545666	35	79	14479	370171	803853	1314863	120820	5904	27989002	4758	47619	30656990	219874	841030	32741	1522	103912	59033	636	1258748
0000000000000000011f5c0523e7cd89fc6928c8b1ce18720c216ca5a0cbaa39	545667	13	23	7215	199953	6476	599683	84588	6686	6967740	3839	8794	7877759	76747	299027	21508	2013	57805	107723	532	565355
000000000000000001b698868fbc7041c375d120ae212b95ccfcd3221b086c3a	545668	6	10	1883	127126	475456	623890	88929	11192	3835096	3675	42235	5207599	216413	182537	41143	3905	48528	59264	1118	552908
0000000000000000005ace2295fcb28a7224fc197c5636829720feaa4f3ea797	545669	7	15	2873	89513	6193	297497	64797	4883	7655628	3370	43107	8164988	81075	89402	24816	1607	28607	31243	701	257451
00000000000000000019620da82499844ddd515c8dc98a1a5cf9d141d802b755	545670	95	222	44283	830789	380857	1580214	164845	4547	91679374	4564	49510	94694700	76364	912783	68249	2126	94304	385392	709	1539927
000000000000000000eac4f9f4e794daddbd1fc1128e6125e30c5e9b78cc839e	545671	4	203	36692	440244	470047	2204373	7651388	4811	21570362	5120	10511	32356856	216331	1098770	21868	1890	13708	815112	661	2168340
000000000000000001b7a767aca2e70a196a28f7327184e74125ca543e8847f6	545672	54	192	34346	586211	1264832	2158071	124110	4791	50684692	4948	11105	54838760	219696	1324176	46649	2342	99697	429226	750	2122536
000000000000000000ba32bcea433ff2bab44fcd745c6ae9db8a1ea2fb1d763e	545673	1005	1069	240832	5919760	486762	18689077	967482	10951	134232772	6132	50001	160362937	221990	15794127	544298	2641	105900	1979244	612	18648812
000000000000000000f2a38818abe3006f8f6973dcf2a497ed6809383a0f0937	545674	196	427	91153	1552745	886572	2870444	227407	4913	195390391	6804	13030	200952306	144373	1683068	128871	2148	83672	791076	557	2833765
00000000000000000037f3c2eab0c128cea81e0ac70702fb3d74ec8787779961	545675	2690	2818	627741	21790364	2715713	107381634	2719994	7720	221367280	7397	24218	356014320	3067549	96149151	1707387	3266	102138	6264932	711	107295134
0000000000000000023c902aa2457dac7331e91e2670f5f7b6861090c292e257	545676	2247	2357	520933	14326240	12795	61957651	2053857	5835	164317228	8349	68217	242750172	83560	56139549	1078823	2901	76815	4516373	582	61898603
0000000000000000010c0cd0a734403a513de9714e74f18e1e58f2797cdb8c8a	545677	60	295	48100	712290	7875	1519052	96533	6187	45121612	6771	10242	47480562	80268	917681	47991	1448	75016	340851	783	1464038
000000000000000001c1362c5cf2c5755649939ddca0f910abf1dba3b858868f	545678	149	311	61644	1249708	475009	2530660	187887	4499	193417022	5822	47672	197918279	222106	1475672	97745	2297	90805	602848	465	2491938
000000000000000000d242a1abc1f5fc0e960cad4ab7fcdda53b35458884b013	545679	69	103	22790	586765	6965	1036024	98256	5087	74270409	4528	10507	76018541	77833	568360	53837	1963	63872	235079	635	1001579
00000000000000000144743c735e98fcc1531aa62b56242ae2ab9b298ae23445	545680	16	23	5143	154208	12585	387080	102642	4771	13006574	4312	8599	13680771	82512	161135	27408	1493	60621	20545	660	354374
000000000000000000a4fcea042fdfd124cf745f37517afd3f22fe0fc975a26b	545681	41	205	34999	528339	1756848	1737119	109234	4598	34368996	3898	9499	38518531	121758	1093891	39206	1897	65269	378271	552	1700844
0000000000000000019210553e104ed00469a896b09402032e03daee39541955	545682	15	19	4450	129921	408791	815462	159426	3988	11211032	3875	43189	12775684	219153	266447	58548	3759	135080	62894	939	746820
00000000000000000219b11434af423099994743181f948168312c6ca1a05978	545683	6	12	2203	74726	433080	314730	57680	2392	2643308	3310	7120	3536346	82072	112929	21446	1673	25419	39988	572	284099
0000000000000000014e5b4c7b8eb10e734fed33b70e3dbc398a7e3852f1ee68	545684	31	45	9436	328140	6873	592181	224180	4876	22849018	3248	8437	24016953	82167	280739	33754	1898	102685	57694	555	559492
0000000000000000010a5d0336b42a7e03a625ab660c874d4aa0a631183f19d6	545685	50	84	18559	481537	876844	1061446	89537	4796	34367118	3751	8523	36893552	218548	527079	41895	1846	101558	135441	570	1026937
000000000000000001bdedb878c229bedec396a89b18c426d864dd175609e6e0	545686	5	6	1450	135450	336438	717637	32226	4960	3366412	3523	8473	4605119	84893	523266	17343	1754	33410	23528	565	684759
000000000000000001320b980c256b338d922c5dac2ba39d916a9c36048ee1f0	545687	59	122	25049	503277	6062	987416	127837	4404	50562450	3322	45787	52240555	76811	532597	47336	1835	79215	214975	709	953478
0000000000000000001a815ed52972c784329364bda567b2ddf180b68f6c9daa	545688	84	144	29916	701203	1263504	1273195	126950	3600	98383808	5329	13674	101771263	141663	723238	59510	1607	86338	224087	446	1236889
000000000000000000ceb5dd8b3cfdd3c57d8312eea4024bf0791c01b65c0b3c	545689	32	58	13673	280841	1584521	965872	107170	5071	26271077	4645	22567	29241764	145767	558630	32992	2083	74277	112511	712	926972
000000000000000000a0a6f572d03687c11cc8997d5529ed15ca3dbb703f8c6b	545690	4	7	1319	61310	1199153	294639	33787	5484	2206349	3705	6987	3811414	74389	90321	27511	1374	31499	29186	586	254866
000000000000000001d3e127402a4fbf9d0d72df8d28b6e5153210338abb771b	545691	299	417	89118	2315889	6476	4940638	355151	4573	186222621	4629	11155	193861132	70437	3780919	177349	1979	79169	782766	575	4893194
0000000000000000002ef592b59572bb94fda318e523b06302bdeaf7eb32f5ad	545692	7	8	1668	77434	365032	1041030	395933	10107	4794621	4883	9198	6698238	215283	606927	34020	4240	52209	54328	1213	968220
000000000000000000d4c6a45d19368b82f9dc24b14e4e26e9c3a53d499ef685	545693	96	102	24229	632423	835075	2090202	101289	5235	27262482	4766	11909	30943381	220978	1494405	67876	2008	96630	172329	604	2054830
000000000000000001432571c5f8c25e0300618cb70567a7eabc428a2c08edbe	545694	270	290	64478	1741797	363583	3996618	285865	4743	53258386	4875	9589	59665456	75170	3092448	150757	1657	66652	576739	413	3963836
000000000000000000ff39b0e2a1b978c0f03e30464d5935d9159ebab7dfe965	545695	606	808	181282	3850854	466262	10292740	608669	5660	364036187	6997	14336	379281705	220092	7986224	368416	2050	77746	1587699	658	10242885
000000000000000001294bda33599c2ecc9301ce65ebe0a98127e056d9e08163	545696	1094	1152	283337	7762604	470217	19794165	1015016	9030	84041934	7198	12856	113113020	83187	16521309	553508	2059	79989	2483883	537	19724472
00000000000000000086a856e4743c340759f56e0feaeb56af0a5dbe1c70a6ef	545697	7460	7497	1681233	57429965	406885	449383772	8738294	7134	328558441	8663	15786	844548940	91106	424385698	4961043	3976	154936	19715690	839	449313288
0000000000000000021a82589e60905d2281b003bf56e35138b2006555e04314	545698	2370	2386	535424	15693628	533827	56691403	2690771	6691	107306505	8335	14087	182945247	222835	48996714	1393307	2630	108119	5886751	766	56611122
000000000000000000dc7d2f29d7a69cd5211ff3fbd938ea25a355eef6b666fb	545699	12343	12443	2800162	80862951	616918	1263409559	15422599	8130	451455400	8606	19392	1811803555	79493	1219663232	10386129	4587	134230	33056049	612	1263324332
00000000000000000101584bde73fad21f761a5ba94e838b9cd0604b87a9a3e9	545700	3	4	833	274748	7918	960300	19642	5673	34045410	8707	13151	35335549	78041	398652	194066	1881	10319	249741	767	933467
000000000000000001af9fa9e6fc5f8180cb79f223d7e054ea09793f8faa28f3	545701	432	1419	242538	4149535	511539	10412216	569537	6326	33212743	7553	9312	48878761	75562	7424395	429414	5903	118097	2291826	925	10346122
000000000000000000413fc3017a2293d96ebaa43b608a697dc2bf1d6cc7b3cc	545702	3763	4060	900756	24049508	22603	157926061	3500856	7145	459850020	8488	70553	645435234	76572	148160169	1989428	3604	112952	7506189	606	157849520
000000000000000000f8bcb8dafb90d5f29e523160f2cc5ba9d821fde9ddbb29	545703	1387	1611	346476	8931678	538654	30482380	1303872	5347	142882188	9086	14471	184167676	241391	26543867	704550	3204	103561	2815340	569	30412482
0000000000000000001546823641b7851b4baed1b60e4e30ed10a2814ed83032	545704	70	224	49246	776526	8432	1476719	85635	5080	62648638	8173	11157	65020360	81915	779062	55699	2168	95229	417076	577	1431726
000000000000000001e5b1136e1a5f5612fbc903307e83d28db24de12ed7dbcf	545705	2164	2341	517382	13701504	11224	62776305	2542013	7134	181800881	6676	16122	260861859	83134	55609820	1299019	3017	159189	5544817	772	62699768
00000000000000000205c670d48953c5e2bd306e5718e608f45c58d7ca2d2fe3	545706	440	528	111898	3229648	839930	9334541	586574	5594	36512462	6842	13992	50529583	222316	7456781	328453	2747	128720	1152988	475	9292480
00000000000000000150d4da5653228c2d05cc0581c277a0a9927451ead29caa	545707	34	52	10488	293063	444178	815279	190719	5563	29931038	7432	10225	31697497	77167	414207	43313	2016	104986	126093	1194	768976
000000000000000000b64bd4075e2c1b57086453d2445667578741aff8954508	545708	667	785	172726	4150165	1359169	14440954	833802	4045	111235512	6056	13080	132042783	221962	11862829	449677	2319	88693	1753628	507	14379615
000000000000000001fb0305ae2138723edb287e9b41e9fe57910deaba5d052a	545709	33	85	15444	319563	6361	1814540	175117	6272	25520197	7013	63870	27912933	81391	1388353	38193	2221	163348	100806	799	1775111
00000000000000000091e21e5a94e272fc5bf99b9f9a3934f3475c7a7c6efea7	545710	49	120	21997	519506	7816	2154731	120890	5712	44616585	4489	10165	47439894	79355	1574655	53799	2034	122356	283933	732	2116864
0000000000000000016725a32cb53d26066b200ba92c8a8cc6f37281ac8e8fee	545711	449	1278	232680	5056566	15124	10471361	538230	5641	418497204	6185	52625	434642936	77713	7466161	382376	1951	139096	2360608	452	10428357
00000000000000000047557260bb6e6441df297a2193542df8d43cc13d2e44a9	545712	140	203	41237	1074641	437103	2452985	196243	5101	62062441	4457	13056	66246027	77301	1632278	114259	2192	123550	462165	421	2412166
000000000000000001674da0771ca2ea8fdb8beb5da64fec6682e3088dafd5ce	545713	87	165	34459	788150	7277	1997133	145423	5582	78184490	4377	63121	81195553	70457	1314896	76428	1864	118579	374042	644	1956910
000000000000000000f99d6a5a6ff13f31fadacd8eacc72543b6026a8b6f5c03	545714	4	5	1014	142126	14712	306304	42240	4945	5750771	3857	11347	6276302	82431	65498	50019	1768	25881	43820	614	270031
0000000000000000002f323d57c71a1d8c0b0cdff6d4c152db715855c703b5eb	545715	158	223	41058	1253557	1337311	3131653	314518	5016	31925314	5772	44339	38017480	77185	2342912	134169	2188	118089	418994	594	3094131
0000000000000000012bf6cccac9165e9d64abc7bd632a485721598789373c9b	545716	55	72	15713	523861	8197	774231	92896	4897	45889917	5692	52935	47352626	86232	422533	45861	1792	92547	90804	696	740465
0000000000000000016f46d5d279c2895cbc79a013e4e4c889b91fdc08e4d54d	545717	134	216	46262	1023442	419189	1979939	199958	4293	77130818	5220	11261	80774120	220886	1156654	87994	2110	73163	398307	639	1939753
00000000000000000137f810720e63e4a4dfc14e9138a547b234313d2d5e5e2e	545718	1	1	197	45222	5696	170156	980	2076	698963	4949	13859	941901	82603	31759	7612	1227	7148	8534	305	139188
0000000000000000002b5a07455176691a555b6c8cd2cad148e3588894f216d7	545719	1899	1952	379472	11446159	410667	50076818	1783829	9107	162949558	6347	12571	226695056	221379	46009736	896573	2761	99512	2786352	519	50016832
000000000000000001c1726c83a2b3a0b86a969a2ea587d056fd2e69241f727b	545720	540	553	123486	3430062	7681	8192596	547997	5087	49078779	7560	11287	61281049	79501	6604661	309560	2130	73996	1082389	700	8152937
000000000000000000378f35890b3637593bd96973642fe912cd2439a418ae25	545721	260	516	109024	2077178	7541	3850106	289608	5808	242125456	7105	12114	248374916	76039	2448596	156687	1932	90589	1040421	595	3814859
0000000000000000005d8fc9beec602d59dad84feba8523992f18cb80ba22bab	545722	516	521	117210	3165053	7262	10550780	486721	5177	30586163	6554	11486	44819196	78885	9121336	261713	1547	110020	929292	533	10503326
000000000000000001d964424ae3cb03f53e5d0ee94f54df1ac5201995c082d5	545723	569	779	178282	3720018	7933	9936880	552689	4751	322580202	6627	69650	336878750	72125	7835684	352973	2025	92109	1542230	620	9897766
000000000000000001390c810286ad33ecf1089285dcaf74605e3af80ff0a7ab	545724	292	331	76824	1923491	1316300	4898981	344589	5559	114762809	5773	69501	123327003	219356	3732371	167836	1745	71406	646924	666	4840304
00000000000000000184970560a9ccee3f57f7bb7903fe5310efb26a2061142e	545725	23	73	12605	264146	7145	1266448	88972	4493	13935356	5663	10143	15582366	77026	919776	32120	1310	80544	118645	682	1230103
000000000000000001afeee69d8bc83e8fdf0789187e26171bc6ef5aae0a43d3	545726	29	66	12532	261322	5628	699279	164630	4134	21225485	4777	43412	22408667	76120	351252	31609	1981	86162	113710	634	661468
000000000000000001d55aa4aaf65e8089450e6c8aae2aacac60779456826eea	545727	47	128	23438	494028	7260	1453117	125799	5027	42364861	4650	54160	44508902	76729	919048	43026	1883	87774	286390	690	1415540
000000000000000000c8520453603315ae0f6497c98808734809be4a37fd10c8	545728	15	18	4760	149403	452532	1078961	105884	4631	12026751	3741	9078	13830981	219477	438902	46853	3480	118144	211911	709	1039476
0000000000000000013b623cb91a3910b9fec1b3fdaf9012269c369a5e358c89	545729	39	164	27990	438078	442028	1120521	103494	4428	35418424	4436	10426	37541835	76383	607817	37330	1931	85342	260527	677	1070007
0000000000000000007032586239b811d13b493ef3e25b8c629cb45cda336636	545730	144	190	42760	1077162	6766	1601792	166784	4517	97858330	4770	49346	100769467	74675	1021221	90740	1738	74811	302074	598	1565857
000000000000000001a0c04848ac77a5ea372c9b2b617c0b777e5b576ab25175	545731	95	179	41686	800904	1008874	1821173	129915	4397	101573817	4670	11624	105355374	222097	946949	61587	2026	79678	470472	663	1783472
0000000000000000011592c5e89984b763a3c9275547292ac2992e1055d081e8	545732	121	189	38820	877412	520913	2347329	122183	4182	133415196	4761	55204	137347180	221882	1603286	83571	2042	94498	303749	594	2309622
000000000000000002131426ca415231d8189337d38079b71ffaa1d8da889498	545733	80	166	31566	630824	6311	1273196	120387	4950	86362010	4733	43778	88446189	74322	743006	58780	2024	83572	274309	585	1236598
000000000000000000f38ff50c7d40b9802631d853c94223f2dc72e0f817d0c0	545734	134	200	43267	1039712	539723	1862315	155647	4407	110022213	4812	48303	113677132	237622	1064570	87744	1968	94437	338383	623	1825347
000000000000000000b3b9bb2ddd63488ed3652da10c80d8e94567f038b3b2f8	545735	207	586	123540	2317639	7121	5188218	7609215	3817	158244796	6318	10318	173387442	69590	3440725	190630	1966	115630	1334763	471	5153775
000000000000000000c1f119742198805fc6c793ceb6cc38929323977de1f28c	545736	19	26	5352	170135	665749	570957	155177	5226	16110796	4485	53456	17735981	83033	250708	40992	2726	122329	30134	621	530543
00000000000000000199f1775673687b4e67608064b3fc850a72eb3225caed06	545737	60	123	23751	542586	786948	1330632	222811	5840	51654468	3772	43033	54590090	74767	838137	59702	2632	107403	209486	820	1292947
0000000000000000007792a63f1a4a56beb4ed100d653fdfa0653170827ae72c	545738	307	603	135192	2462203	14514	6058296	396815	4364	218675058	5168	44750	227661168	74898	4113316	231318	2269	132109	1466722	422	6021054
000000000000000001ddb255881f01dcc437c0880939e0995e53e3e8cc00da3c	545739	516	578	128687	3099897	762554	8121444	512260	5753	56023311	5769	11681	68542669	71735	6555224	293858	2005	87126	1072616	655	8083219
0000000000000000019cde21c8a398e1a93f2f3f6026b91be62dbb2e65428f07	545740	345	402	157813	2572734	7330	6905934	421081	4475	95660178	6706	12051	105590489	71075	3623255	201134	2195	84912	2879436	660	6862667
000000000000000001010fe9fdb4cf92f1e0cd9ffc465c22b93a3677f21113cf	545741	762	1094	250475	5413039	454772	12471807	786509	15621	298328087	6412	11608	317487855	79831	9705064	437160	1950	96226	2105887	496	12426614
000000000000000001209e16dc4103c2c9034ceb38da894332cbd2081f88ea2e	545742	12	32	5878	195671	434777	896249	114400	4956	6577906	4465	8648	8237072	77390	658798	22394	2081	69623	30286	636	861208
000000000000000000b7e6196029a24427c0ad3115f94b7d4a06fce7f3307417	545743	461	484	107088	2680617	7054	6202565	573181	7352	30500507	4482	43607	40019365	70886	4822522	264772	2102	104467	892975	561	6158285
0000000000000000015507bf1cc53884d2411434819332ac6861192e636544f1	545744	4199	4335	971842	27083336	817308	200172225	4161791	9963	465890888	9490	68444	698213445	83303	189138014	2137861	5162	115956	8630363	595	200111254
000000000000000000d02a3740f4925e142c9669ad2f699efd68f6f1ac19a856	545745	1027	1268	239223	6194552	565114	19819857	985916	4865	90674703	7166	11926	118264099	223665	17091987	588981	2506	95990	1764387	663	19768179
000000000000000001692b4a4d91e4dc8492925318d313910f2208ff014410c8	545746	124	226	48797	1046324	529876	2258487	145764	4383	115404504	5455	10194	119404987	221591	1414419	79305	1781	77982	419531	708	2215317
0000000000000000003bcd4ea93d6ea0090c52e65d88148c4c801dbe98e7748f	545747	134	195	69996	1252059	858426	2306397	162687	4933	129926896	5543	48913	134565854	218158	1089466	76443	2212	81349	795317	558	2263503
0000000000000000005367b0f84e478bc00670c7d7778e837edc52613d22948a	545748	15342	15562	3487869	111693284	17027	1713097779	17532938	9624	507370942	9563	17367	2349748524	88535	1662304601	9444393	4367	155105	41025236	1058	1713023295
00000000000000000063b9516af1602b2af78e2d68f3e943c18ef84999047e95	545749	565	1166	218150	4622679	9231	11633164	679343	5532	91338264	7800	13985	108309998	77085	8717116	458508	2468	142411	2176854	639	11575081
00000000000000000013b9e1001219dda6da70cebba4fdf24c328a4b3b08b6ca	545750	18	25	5696	176612	772408	632461	156483	7216	14543088	7823	47334	16343425	80769	315210	28110	2191	122244	30395	894	579813
0000000000000000007c3f4d44d76894d5c8ff2159fcd9a5758def914a466b82	545751	66	176	32144	794993	46745	2348141	179598	5313	49664909	4875	55168	53099742	80195	1655554	59788	2544	121800	385254	610	2305745
