block hash	block height	tx count	inputs count	block size	check	handle check	accept	connect	handle connect	reorg	handle reorg	call handler	total	t1 - t0  accept part	t2 - t1 populate	t3 - t2 handle_populated block->accept()	t4 - t3 handle_populated other	t5 - t4 handle_populated for	t6 - t5 accept_transactions	t7 - t6 handle_accepted	total
000000000000000000a080479b45e4f4fc0c4a710b5d42254e17aa8199e01c4a	545651	63	109	23432	546935	410861	5956346	1677524	5199	95748424	6687	64694	104416670	88064	5018145	59339	2304	450731	283151	888	5902622
000000000000000000d96fcab9a1c70c6b0a4145223c1a1e0cf681d5b9998d9b	545652	271	538	111019	2056749	756544	15263333	9564405	4708	345847356	6377	44857	373544329	221115	13258451	363781	4420	1111332	260449	703	15220251
0000000000000000010a779271ad83a574b4c0efc172f967467891a518b52b29	545653	155	242	51866	1160869	680190	10370203	3634568	4843	185124267	6967	12456	200994363	228795	9357955	93877	1682	533454	101802	647	10318212
0000000000000000009237625fc3366547b93d460f3d02ca682867d94c19e603	545654	224	414	86875	1755900	13023	11670976	5614417	5826	271714650	6364	10951	290792107	74559	10529818	133753	1412	794456	85291	577	11619866
000000000000000000905553eaf32483c1d591ad39d9ad7bfbf6bea465f76a6b	545655	180	285	59821	1370052	438003	10690125	3469704	4664	163838676	6858	14024	179832106	71693	9839835	111950	1460	285723	336546	634	10647841
0000000000000000012fe018d841d5464ab444c5a34ad5758e1c28323d02a62b	545656	17	86	14659	274895	8356	1988814	1259883	4417	17761917	4182	60869	21363333	78038	1572818	34631	2489	108990	159534	552	1957052
00000000000000000096518dfe03571e0d6708516fbffec71978ffc2ca759034	545657	7	9	1910	231751	492937	1437659	207110	4018	9184879	4190	50628	11613172	79886	1016558	59847	3259	43023	162697	1169	1366439
000000000000000000e9afb539225eae47bfef72f0b649741b8495228f2368dd	545658	379	810	162694	2901622	7762	21073551	6439027	4434	497233136	6067	19035	527684634	71035	18652889	249075	1363	1227294	829551	563	21031770
000000000000000000f830323e7ad90ccaef89f4837de3be8c96e69407684f54	545659	119	252	77121	1255094	1008384	9645893	3735269	4803	339270428	4829	61087	354985787	223095	7783027	93755	2089	517083	967578	726	9587353
000000000000000001b8ea25effd103fc87f263c81e535f2d783439a3351b1bd	545660	24	134	37011	645052	820736	5039930	5717251	4341	49791261	4659	58247	62081477	216802	3483517	65362	1722	313256	918374	788	4999821
000000000000000000416fbf24cabce0a839cfbd29f67d15f926f6adf43e4caa	545661	91	777	216479	2206858	396309	10069568	37074016	4392	213877266	5251	12942	263646602	79657	7087185	96661	2045	538445	2207027	419	10011439
0000000000000000017fa8e29923968a39a83ecae05af1edcba3020c5fd4925a	545662	40	75	15420	355872	362797	3487713	901927	5603	37876908	4748	58649	43054217	80218	2693747	79080	3895	565471	17180	623	3440214
000000000000000001aa1e303de7f494b298f31e6549e5faf93fbd21c443374a	545663	399	1029	206996	3486065	617218	22834918	11499449	4749	435629707	5213	64075	474141394	76291	20054855	286331	2086	1382425	976870	729	22779587
00000000000000000043382728dc9c6c582dfd60ea13693811ffb18d563ddd58	545664	2405	2849	615126	17834730	452207	116842824	23991203	6958	400709926	7327	76021	559921196	78903	107888259	1575890	3529	4893289	2332779	675	116773324
00000000000000000077295792f03d2be966ffc7996eabd0a28b8bc9af6324c9	545665	238	502	93880	1928478	479623	13359044	4440528	5781	54911998	6441	15442	75147335	215797	11532536	184770	2243	548788	830318	699	13315151
000000000000000000b81ac79f29b956ddf26cd2227efa2acc6d87a6a9437213	545666	35	79	14479	394960	712532	2817380	983709	6833	31090003	4972	60851	36071240	75963	1927469	104755	1357	488415	152033	756	2750748
0000000000000000011f5c0523e7cd89fc6928c8b1ce18720c216ca5a0cbaa39	545667	13	23	7215	234774	7642	1820971	370706	5147	7282173	5981	9327	9736721	70389	1466551	39778	1392	53561	138598	755	1771024
000000000000000001b698868fbc7041c375d120ae212b95ccfcd3221b086c3a	545668	6	10	1883	128234	447773	949189	204621	4370	3729935	4753	58940	5527815	76357	711378	15447	1389	18513	86059	648	909791
0000000000000000005ace2295fcb28a7224fc197c5636829720feaa4f3ea797	545669	7	15	2873	102897	5123	1224395	1018515	4411	8309103	3484	49177	10717105	72544	902928	27477	3506	61998	83494	1234	1153181
00000000000000000019620da82499844ddd515c8dc98a1a5cf9d141d802b755	545670	95	222	44283	919886	369114	5729824	1914110	5167	98550059	6299	10650	107505109	72485	4840713	67781	1817	558703	150211	717	5692427
000000000000000000eac4f9f4e794daddbd1fc1128e6125e30c5e9b78cc839e	545671	4	203	36692	859848	514486	2886511	5970059	5535	18461514	5537	55516	28759006	221286	1802275	43440	3993	33429	743440	735	2848598
000000000000000001b7a767aca2e70a196a28f7327184e74125ca543e8847f6	545672	54	192	34346	997843	1268123	5691084	1816548	9982	46296960	5075	59675	56145290	220535	4024219	59546	1996	806024	527618	558	5640496
000000000000000000ba32bcea433ff2bab44fcd745c6ae9db8a1ea2fb1d763e	545673	1005	1069	240832	6796800	479056	38404007	6707361	5441	150322073	5508	63262	202783508	76625	34636842	771061	3226	558316	2309119	544	38355733
000000000000000000f2a38818abe3006f8f6973dcf2a497ed6809383a0f0937	545674	196	427	91153	1659031	848022	8565586	3409310	4566	231242406	5765	72476	245807162	223495	6739165	134997	2486	902572	519715	588	8523018
00000000000000000037f3c2eab0c128cea81e0ac70702fb3d74ec8787779961	545675	2690	2818	627741	18560635	848279	122828244	15921711	7313	175699265	8982	13672	333888101	75399	113403342	1836825	3422	4806635	2640452	504	122766579
0000000000000000023c902aa2457dac7331e91e2670f5f7b6861090c292e257	545676	2247	2357	520933	15250712	17348	96168886	13380436	7525	178962061	7849	15102	303809919	79610	88579600	1482611	2955	308477	5654871	643	96108767
0000000000000000010c0cd0a734403a513de9714e74f18e1e58f2797cdb8c8a	545677	60	295	48100	904543	9545	5060268	2137708	5579	55057524	5833	20109	63201109	79400	3900540	179154	2367	468014	383839	982	5014296
000000000000000001c1362c5cf2c5755649939ddca0f910abf1dba3b858868f	545678	149	311	61644	1831628	514361	9287659	3970439	5482	181658579	5461	14884	197288493	221688	7901686	170133	1771	515800	420128	781	9231987
000000000000000000d242a1abc1f5fc0e960cad4ab7fcdda53b35458884b013	545679	69	103	22790	1279962	8140	3878586	1063901	6004	88985343	6492	52438	95280866	71479	3002453	60640	1843	659391	38252	574	3834632
00000000000000000144743c735e98fcc1531aa62b56242ae2ab9b298ae23445	545680	16	23	5143	165410	12643	2009336	725838	10232	15893274	5096	60358	18882187	76791	1441869	62858	3859	168600	160314	1634	1915925
000000000000000000a4fcea042fdfd124cf745f37517afd3f22fe0fc975a26b	545681	41	205	34999	546427	1734208	4225198	2455405	4981	35130904	5215	62137	44164475	216775	3152209	43893	1800	555363	211656	713	4182409
0000000000000000019210553e104ed00469a896b09402032e03daee39541955	545682	15	19	4450	442616	463964	1729198	538126	4695	13237053	5046	11603	16432301	225300	1128909	48502	3624	217011	52764	14264	1690374
00000000000000000219b11434af423099994743181f948168312c6ca1a05978	545683	6	12	2203	139657	432254	1227162	509016	5341	3111467	3339	48009	5476245	79885	896047	19189	1907	65229	89509	1179	1152945
0000000000000000014e5b4c7b8eb10e734fed33b70e3dbc398a7e3852f1ee68	545684	31	45	9436	392001	6900	2731085	469923	4737	23088784	5464	9400	26708294	70746	2141767	36138	1644	419751	28181	771	2698998
0000000000000000010a5d0336b42a7e03a625ab660c874d4aa0a631183f19d6	545685	50	84	18559	471488	745787	3060649	774006	4301	39886072	5093	10038	44957434	73180	2249215	52920	1831	616592	32324	770	3026832
000000000000000001bdedb878c229bedec396a89b18c426d864dd175609e6e0	545686	5	6	1450	87016	315857	2151704	216508	4458	3683586	5154	58879	6523162	77468	1858338	16237	1917	15261	110193	589	2080003
000000000000000001320b980c256b338d922c5dac2ba39d916a9c36048ee1f0	545687	59	122	25049	578830	21522	2963539	1069428	4849	59634264	4151	58673	64335256	77048	2229084	47069	1712	533953	23934	607	2913407
0000000000000000001a815ed52972c784329364bda567b2ddf180b68f6c9daa	545688	84	144	29916	667189	1176441	4895077	1245652	4009	111601360	5910	12861	119608499	172976	3980588	57088	2008	585046	54944	704	4853354
000000000000000000ceb5dd8b3cfdd3c57d8312eea4024bf0791c01b65c0b3c	545689	32	58	13673	300431	1600224	2457903	1158432	4625	27429883	4847	61124	33017469	215116	1707966	36817	1587	220392	201248	1283	2384409
000000000000000000a0a6f572d03687c11cc8997d5529ed15ca3dbb703f8c6b	545690	4	7	1319	119250	1197782	686643	282869	5062	2318252	4149	49147	4663154	77481	494363	14196	1401	12942	56034	342	656759
000000000000000001d3e127402a4fbf9d0d72df8d28b6e5153210338abb771b	545691	299	417	89118	2045520	10885	14431534	3792348	4158	197381154	4677	61417	217731693	70877	12830309	197525	1601	683624	604464	701	14389101
0000000000000000002ef592b59572bb94fda318e523b06302bdeaf7eb32f5ad	545692	7	8	1668	201590	421281	1432289	324505	4665	5227838	4278	60719	7677165	221217	1070228	31275	2038	26817	37136	685	1389396
000000000000000000d4c6a45d19368b82f9dc24b14e4e26e9c3a53d499ef685	545693	96	102	24229	1366525	816861	6681923	1173153	4155	27070667	3248	58446	37174978	220892	5692099	75260	2297	620529	32755	777	6644609
000000000000000001432571c5f8c25e0300618cb70567a7eabc428a2c08edbe	545694	270	290	64478	1839628	366662	12860462	1820641	4923	60287378	4839	58327	77242860	70021	11494026	174087	1492	778929	300974	829	12820358
000000000000000000ff39b0e2a1b978c0f03e30464d5935d9159ebab7dfe965	545695	606	808	181282	4756897	458178	25871428	5326229	4273	390825466	6066	62577	427311114	220204	22837053	378824	1874	756716	1625113	739	25820523
000000000000000001294bda33599c2ecc9301ce65ebe0a98127e056d9e08163	545696	1094	1152	283337	7014251	472247	41455350	7799683	5494	97629977	7303	64277	154448582	229377	36875630	635054	2345	3199927	442891	1099	41386323
00000000000000000086a856e4743c340759f56e0feaeb56af0a5dbe1c70a6ef	545697	7460	7497	1681233	48046627	437086	473142913	48223555	7919	336529226	8787	63829	906459942	83570	442061787	8658721	4256	578351	21632924	1198	473020807
0000000000000000021a82589e60905d2281b003bf56e35138b2006555e04314	545698	2370	2386	535424	15461687	527135	85455344	13075953	6625	115982539	8288	16909	230534480	84517	77096028	1444807	3168	314554	6436620	939	85380633
000000000000000000dc7d2f29d7a69cd5211ff3fbd938ea25a355eef6b666fb	545699	12343	12443	2800162	84375448	546874	1002883499	83367204	6972	465354655	7788	27171	1636569611	88360	961868865	7728393	5740	18482683	14482551	1505	1002658097
00000000000000000101584bde73fad21f761a5ba94e838b9cd0604b87a9a3e9	545700	3	4	833	325966	16755	1259395	588448	4716	51070011	9607	22749	53297647	221537	569251	163544	1671	11719	241453	1459	1210634
000000000000000001af9fa9e6fc5f8180cb79f223d7e054ea09793f8faa28f3	545701	432	1419	242538	5060661	552974	18643143	9319093	5494	36368897	6509	14202	69970973	223462	15068145	339084	2300	609215	2323508	939	18566653
000000000000000000413fc3017a2293d96ebaa43b608a697dc2bf1d6cc7b3cc	545702	3763	4060	900756	28384058	9127	173361544	25962883	6396	491945853	7595	24022	719701478	78332	160522236	2297374	4084	508697	9861654	855	173273232
000000000000000000f8bcb8dafb90d5f29e523160f2cc5ba9d821fde9ddbb29	545703	1387	1611	346476	8903210	471515	49519799	10616938	5714	169989656	7633	65280	239579745	82929	44470711	884351	2728	2425453	1583412	461	49450045
0000000000000000001546823641b7851b4baed1b60e4e30ed10a2814ed83032	545704	70	224	49246	1040611	9377	4151972	2208309	5626	67379168	7316	57540	74859919	79307	2722421	321504	3606	636144	330775	839	4094596
000000000000000001e5b1136e1a5f5612fbc903307e83d28db24de12ed7dbcf	545705	2164	2341	517382	14339180	10453	86668461	15930190	6102	199883103	7297	63041	316907827	80924	78557923	1669784	2992	3536092	2749251	532	86597498
00000000000000000205c670d48953c5e2bd306e5718e608f45c58d7ca2d2fe3	545706	440	528	111898	3159903	877361	15484336	3375953	5253	54328484	8702	12625	77252617	78409	13380245	285950	2006	1556227	134472	597	15437906
00000000000000000150d4da5653228c2d05cc0581c277a0a9927451ead29caa	545707	34	52	10488	389340	438676	2885448	1014259	5099	32075199	6551	56817	36871389	80395	1753081	138535	1979	537625	318984	846	2831445
000000000000000000b64bd4075e2c1b57086453d2445667578741aff8954508	545708	667	785	172726	4188965	1354533	23218942	5052714	5319	120617275	6699	45981	154490428	221410	20332646	385111	1985	561405	1674398	839	23177794
000000000000000001fb0305ae2138723edb287e9b41e9fe57910deaba5d052a	545709	33	85	15444	941718	9346	2752626	915484	4759	28235830	5702	53820	32919285	74346	2174137	50558	1685	201426	199721	811	2702684
00000000000000000091e21e5a94e272fc5bf99b9f9a3934f3475c7a7c6efea7	545710	49	120	21997	488121	7271	4034346	1224488	4449	46586409	6273	21569	52372926	78587	3269547	75722	1839	524255	45850	647	3996447
0000000000000000016725a32cb53d26066b200ba92c8a8cc6f37281ac8e8fee	545711	449	1278	232680	3806055	8090	22802527	19713050	6512	464347052	7460	12611	510703357	72851	19434196	354597	2042	477937	2421604	782	22764009
00000000000000000047557260bb6e6441df297a2193542df8d43cc13d2e44a9	545712	140	203	41237	1168441	522549	5025717	2113421	4664	67984028	6612	65022	76890454	80689	4238886	90077	2561	494859	71013	680	4978765
000000000000000001674da0771ca2ea8fdb8beb5da64fec6682e3088dafd5ce	545713	87	165	34459	844806	8217	7223135	2142982	4755	74115335	6129	55506	84400865	100262	6164294	175046	4404	603164	135154	665	7182989
000000000000000000f99d6a5a6ff13f31fadacd8eacc72543b6026a8b6f5c03	545714	4	5	1014	62869	6257	1331709	181246	4126	5751201	5178	42922	7385508	76778	1155031	14418	1656	16086	45060	629	1309658
0000000000000000002f323d57c71a1d8c0b0cdff6d4c152db715855c703b5eb	545715	158	223	41058	1153278	1234536	5811983	2423629	4864	36016086	5868	44831	46695075	74412	5130941	86261	2071	435093	43826	957	5773561
0000000000000000012bf6cccac9165e9d64abc7bd632a485721598789373c9b	545716	55	72	15713	431042	6261	3113431	1039191	5053	50845234	4750	46362	55491324	78321	2600240	38603	2550	314898	39364	631	3074607
0000000000000000016f46d5d279c2895cbc79a013e4e4c889b91fdc08e4d54d	545717	134	216	46262	1091067	398704	5732864	2513479	5003	74077346	7402	51773	83877638	217537	4724647	88488	2292	525274	134754	712	5693704
00000000000000000137f810720e63e4a4dfc14e9138a547b234313d2d5e5e2e	545718	1	1	197	95613	8035	200526	1184	2329	895589	5748	8873	1217897	97199	32608	9295	2006	5412	10285	322	157127
0000000000000000002b5a07455176691a555b6c8cd2cad148e3588894f216d7	545719	1899	1952	379472	11956939	303419	70256824	12634659	5314	184743098	6776	11308	279918337	77580	64840506	1089735	3254	2813813	1386483	787	70212158
000000000000000001c1726c83a2b3a0b86a969a2ea587d056fd2e69241f727b	545720	540	553	123486	3833493	8547	18410038	4077793	5730	53908167	7392	61733	80312893	82028	15919154	473004	2225	545758	1327116	737	18350022
000000000000000000378f35890b3637593bd96973642fe912cd2439a418ae25	545721	260	516	109024	2575226	7358	9604356	7888691	4992	243798862	6237	73119	263958841	75669	8001399	211570	1925	891998	379804	600	9562965
0000000000000000005d8fc9beec602d59dad84feba8523992f18cb80ba22bab	545722	516	521	117210	3921250	7110	20428182	5349315	4768	32097384	6233	50081	61864323	72694	18803511	300744	2547	1020309	183029	584	20383418
000000000000000001d964424ae3cb03f53e5d0ee94f54df1ac5201995c082d5	545723	569	779	178282	4456112	7534	16942323	10759858	5751	337147389	6917	62755	369388639	77957	14716471	358658	2421	371399	1376072	604	16903582
000000000000000001390c810286ad33ecf1089285dcaf74605e3af80ff0a7ab	545724	292	331	76824	2193663	1263129	9381989	4072699	5191	101206123	6302	63026	118192122	74870	8281603	176548	1554	690832	102112	694	9328213
00000000000000000184970560a9ccee3f57f7bb7903fe5310efb26a2061142e	545725	23	73	12605	310158	6725	2210060	1418833	4443	13534937	5264	59412	17549832	83095	1792602	42157	2068	110028	138150	860	2168960
000000000000000001afeee69d8bc83e8fdf0789187e26171bc6ef5aae0a43d3	545726	29	66	12532	330325	6018	1928804	966142	4459	20825575	4403	66518	24132244	83284	1493769	55105	1874	160281	93678	674	1888665
000000000000000001d55aa4aaf65e8089450e6c8aae2aacac60779456826eea	545727	47	128	23438	546834	7275	2808439	1939911	4561	44233475	6389	9639	49556523	77911	2275414	38424	2008	358990	18455	713	2771915
000000000000000000c8520453603315ae0f6497c98808734809be4a37fd10c8	545728	15	18	4760	178391	443455	1666773	574562	10113	13740766	4962	15517	16634539	80192	1193676	56473	4009	172958	68347	1317	1576972
0000000000000000013b623cb91a3910b9fec1b3fdaf9012269c369a5e358c89	545729	39	164	27990	542060	482235	3673456	1386229	5889	41517063	4177	59743	47670852	222771	2783397	50438	1548	539376	41076	839	3639445
0000000000000000007032586239b811d13b493ef3e25b8c629cb45cda336636	545730	144	190	42760	1219674	7228	5670310	1210279	4771	109120548	4448	61171	117298429	77978	4667196	205015	5139	541983	133060	736	5631107
000000000000000001a0c04848ac77a5ea372c9b2b617c0b777e5b576ab25175	545731	95	179	41686	911798	921160	5091903	1954844	4670	96970483	4710	60263	105919831	222483	3769961	142597	4093	569294	344408	634	5053470
0000000000000000011592c5e89984b763a3c9275547292ac2992e1055d081e8	545732	121	189	38820	990324	441952	5406244	1953590	10486	121753321	5659	61798	130623374	69878	4601883	101388	2195	461777	122624	386	5360131
000000000000000002131426ca415231d8189337d38079b71ffaa1d8da889498	545733	80	166	31566	1290203	11267	5072765	2271759	4776	74978338	5375	59363	83693846	69679	4334434	64891	2089	511431	33429	522	5016475
000000000000000000f38ff50c7d40b9802631d853c94223f2dc72e0f817d0c0	545734	134	200	43267	1058879	457928	6103873	2772430	4230	124236960	5644	51664	134691608	216704	5180962	83415	2065	533627	44466	635	6061874
000000000000000000b3b9bb2ddd63488ed3652da10c80d8e94567f038b3b2f8	545735	207	586	123540	2483765	6289	6911945	17155652	4632	178668331	5994	62403	205299011	69986	5132147	139692	1689	220990	1296008	681	6861193
000000000000000000c1f119742198805fc6c793ceb6cc38929323977de1f28c	545736	19	26	5352	187218	689095	1209476	558086	5009	15598297	4749	59012	18310942	75956	897722	28597	2371	127280	37360	603	1169889
00000000000000000199f1775673687b4e67608064b3fc850a72eb3225caed06	545737	60	123	23751	628335	744368	4173766	1841733	4734	57791212	4136	57386	65245670	78637	3586265	48270	2130	363690	53519	787	4133298
0000000000000000007792a63f1a4a56beb4ed100d653fdfa0653170827ae72c	545738	307	603	135192	2686727	6930	11912005	9463053	4934	214155185	6021	62705	238297560	70306	10337320	171031	1973	327296	964096	522	11872544
000000000000000001ddb255881f01dcc437c0880939e0995e53e3e8cc00da3c	545739	516	578	128687	3618793	741792	15452969	6364708	5129	57947245	5903	61153	84197692	78323	13838317	316775	2064	263473	900308	795	15400055
0000000000000000019cde21c8a398e1a93f2f3f6026b91be62dbb2e65428f07	545740	345	402	157813	3190827	8605	16795012	4944467	4619	101794426	6537	66633	126811126	71659	13154571	187440	1982	563213	2762096	706	16741667
000000000000000001010fe9fdb4cf92f1e0cd9ffc465c22b93a3677f21113cf	545741	762	1094	250475	6182026	440893	26033884	15226274	4261	343235038	8105	64147	391194628	79057	23289143	404559	2101	866343	1347109	592	25988904
000000000000000001209e16dc4103c2c9034ceb38da894332cbd2081f88ea2e	545742	12	32	5878	200673	460524	1349906	445568	6550	8765476	5057	57143	11290897	83060	998205	49453	1874	76522	104195	710	1314019
000000000000000000b7e6196029a24427c0ad3115f94b7d4a06fce7f3307417	545743	461	484	107088	3313976	8489	15749628	3273864	4744	37329680	4082	22737	59707200	86838	13706587	410846	2046	521546	981255	869	15709987
0000000000000000015507bf1cc53884d2411434819332ac6861192e636544f1	545744	4199	4335	971842	27097980	1053497	200532283	26334560	7562	310206558	8639	78960	565320039	227862	186391009	2413006	3847	441380	10976306	835	200454245
000000000000000000d02a3740f4925e142c9669ad2f699efd68f6f1ac19a856	545745	1027	1268	239223	6318240	480492	34583504	7046740	6527	91154162	8878	16776	139615319	237790	31024550	617230	2062	405415	2229168	955	34517170
000000000000000001692b4a4d91e4dc8492925318d313910f2208ff014410c8	545746	124	226	48797	1134474	457597	5148912	2427692	5292	106149272	7196	58427	115388862	82237	4054618	219519	1974	446716	306556	550	5112170
0000000000000000003bcd4ea93d6ea0090c52e65d88148c4c801dbe98e7748f	545747	134	195	69996	1262198	823477	6145228	1696386	4936	106937447	5778	9721	116885171	220162	4432791	127574	1629	604589	697827	804	6085376
0000000000000000005367b0f84e478bc00670c7d7778e837edc52613d22948a	545748	15342	15562	3487869	107011581	16850	1422382237	113993497	8449	538732550	8291	72366	2182225821	84827	1370900446	10478364	5060	442668	40394594	1069	1422307028
00000000000000000063b9516af1602b2af78e2d68f3e943c18ef84999047e95	545749	565	1166	218150	4096482	9213	19793432	7630591	7197	115122064	9737	57186	146725902	74472	16621849	385321	1937	566751	2069918	1263	19721511
