block hash	block height	tx count	inputs count	block size	check	handle check	accept	connect	handle connect	reorg	handle reorg	call handler	total	t1 - t0  accept part	t2 - t1 populate	t3 - t2 handle_populated block->accept()	t4 - t3 handle_populated other	t5 - t4 handle_populated for	t6 - t5 accept_transactions	t7 - t6 handle_accepted	total
000000000000000001cf32e0bf85a998832df9dce72573c56c95384877810fd4	545630	56	95	21407	1084643	18643	2422712	188062	10540	116216549	13410	49630	120004189	192802	1391879	87981	3906	260996	373220	1467	2312251
000000000000000001b38e4f731f886f62d606eba3c30f0311ab37c0090c3389	545631	151	206	42405	2502489	36540	5467936	326976	11027	17890405	12688	56315	26304376	193449	3796580	218156	3223	178611	937306	1010	5328335
0000000000000000018508519c70c42668fae9ee5bdc3858e13b471569fa2b35	545632	839	1043	223052	12914375	3449896	34848761	845977	7400	221064195	13746	52126	273196476	193926	30688467	705634	3457	135947	3036483	1108	34765022
00000000000000000170ea97b25beb1f25ea5eda8062e7841404d841f455702e	545633	48	160	28227	1135788	8328368	2626106	200622	10437	87333331	13097	46536	99694285	260862	1543037	91821	2914	186621	429594	906	2515755
000000000000000000356e71cd88f80eb3107bf27db78f2a3c1b537ebf2b3ba0	545634	31	59	11837	648129	6602069	1672562	195112	11373	52667870	13464	52827	61863406	268125	897925	59404	4380	255799	67204	1067	1553904
000000000000000000bccb424a1bdb868720414a6b2ba4364adfa5bc7e24d973	545635	105	212	42194	1992258	40633	4064221	259422	10948	191660116	14053	61260	198102911	193688	2630901	141948	3290	197235	784167	1253	3952482
000000000000000000a2e4a761e66cc89fd3bd4741d74e1951f48053bfe5ee6f	545636	49	99	21278	1093417	33488	2296007	221892	11650	70174378	10433	45838	73887103	189527	1300009	80421	2843	247516	311029	1320	2132665
0000000000000000019253f8e7c346b8474d1c5c9c5871a8d027329aadb67a6b	545637	22	43	8446	534509	31114	5483552	989572	15694	30784188	12590	50020	37901239	186915	4474870	67394	3483	240749	391637	1447	5366495
00000000000000000120113cc99d5905a36e329816ca30314a6fd53be26ff992	545638	29	73	13568	706682	36928	6490595	244352	11500	38010683	9663	51512	45561915	194367	5733979	71813	3834	199795	186195	1277	6391260
0000000000000000005eb730cf8490ad6977a7901d138beec13f506abd6a62d8	545639	34	98	18219	852994	36890	1832023	240892	11994	72410774	12867	28690	75427124	194045	962285	63697	3717	170888	314997	1030	1710659
00000000000000000194510013951da150a18a050fa922e070917da57d26117e	545640	335	743	168621	7002634	6522282	16331898	368766	8054	331774665	11284	60863	362080446	191471	11961183	411828	5703	181489	3499733	487	16251894
0000000000000000002994f4f26d10a3db6a4efef7a28d439f432bce57608109	545641	91	159	31898	1623137	2857595	3481854	199275	9470	52194951	9563	41704	60417549	195712	2256160	125541	3893	229466	538085	1476	3350333
0000000000000000015b4e70e7ba0538a8d1afd75c2148264158fb11469f3d84	545642	122	391	79778	3082111	35591	6169688	269565	13947	148564927	11157	38432	158185418	191921	3675013	177735	3824	226012	1805536	1323	6081364
00000000000000000031311723005c08a76bb32b2b1a67cd2d692b25ffdd7d6f	545643	1	1	186	87535	29863	373233	2840	7184	1665465	10636	41485	2218241	193566	31423	20680	4543	9920	21781	820	282733
00000000000000000111f24e2016d2b2717d91e90178f036218eb964b8b76525	545644	11	22	6069	325917	37936	974729	246086	8390	6338330	8463	15167	7955018	186502	357359	33474	3070	101071	220175	1407	903058
0000000000000000004d6408691688dc9bc860e325dc8dc8621346d1ecdf2cd6	545645	24	52	12475	536587	14960	1744213	300530	9703	12910479	9626	19028	15545126	173092	855841	48640	3610	176506	410023	1070	1668782
000000000000000001804bd36850ea76a649fd3297666b2ca2b69a6034387c29	545646	50	151	27296	1239765	10441783	2642467	198648	12174	42850230	10044	20686	57415797	188786	1525516	78651	3820	213809	552721	977	2564280
0000000000000000009bd5dbfdfd09c9083941e9fe752d879db08b5635fcb8d9	545647	118	296	56722	2571064	4719579	4982138	287952	10894	99972171	13237	20195	112577230	253609	3114404	146596	3453	257232	1110160	1103	4886557
00000000000000000168e0f42c7230a172cb29d56fc89558921ee720f924e727	545648	92	197	120521	3535116	8120726	9525775	3355119	9874	696100468	11360	46480	720704918	262063	2315190	132095	4030	241246	6468277	1440	9424341
0000000000000000001bf7324c7132372ed70ac67b6f017270e4152d66f59ec0	545649	20	31	6129	470944	3702906	9726998	390980	9409	10884691	12910	56600	25255438	192327	9160356	49254	3480	194242	39246	1037	9639942
000000000000000000c624e5f567f2b6ca0098c3f2c120885e02b6b4fa2740d9	545650	116	302	63564	2404710	31126	3816943	209659	7714	35059233	9534	33766	41572685	176450	2291422	128461	3270	161049	977706	907	3739265
000000000000000000a080479b45e4f4fc0c4a710b5d42254e17aa8199e01c4a	545651	63	109	23432	1197180	28944	5620254	173791	11700	10495091	9140	45354	17581454	183758	4795346	80041	2543	125085	358553	903	5546229
000000000000000000d96fcab9a1c70c6b0a4145223c1a1e0cf681d5b9998d9b	545652	271	538	111019	4919018	3817350	6722324	459594	11016	56719313	8564	33948	72691127	136804	4513402	276972	3470	148541	1590625	652	6670466
0000000000000000010a779271ad83a574b4c0efc172f967467891a518b52b29	545653	155	242	51866	2763404	42451	4785809	432083	14554	46655297	14127	52199	54759924	190795	3060454	186441	3207	198369	1040856	1453	4681575
0000000000000000009237625fc3366547b93d460f3d02ca682867d94c19e603	545654	224	414	86875	3076457	24324	7509626	421313	14577	55414839	10514	46436	66518086	134298	5037772	236632	4004	242418	1734723	1183	7391030
000000000000000000905553eaf32483c1d591ad39d9ad7bfbf6bea465f76a6b	545655	180	285	59821	3199003	40837	5855716	328713	13716	42298165	9863	54573	51800586	185968	3924095	196175	3610	196502	1247881	1257	5755488
0000000000000000012fe018d841d5464ab444c5a34ad5758e1c28323d02a62b	545656	17	86	14659	585365	36197	1792742	276850	12047	6971562	9480	54127	9738370	195786	986209	38486	3230	136639	362490	1346	1724186
00000000000000000096518dfe03571e0d6708516fbffec71978ffc2ca759034	545657	7	9	1910	217232	4466406	642556	133497	9180	1462914	9257	51034	6992076	175334	173812	30790	2944	83887	81104	1356	549227
000000000000000000e9afb539225eae47bfef72f0b649741b8495228f2368dd	545658	379	810	162694	7130584	21837	21225851	405398	8915	105974955	9177	46847	134823564	198258	17007582	441124	3537	258030	3250560	601	21159692
000000000000000000f830323e7ad90ccaef89f4837de3be8c96e69407684f54	545659	119	252	77121	2939676	3609045	6348594	233452	13303	56996616	9760	46727	70197173	256559	2967714	152111	3460	220922	2647950	1044	6249760
000000000000000001b8ea25effd103fc87f263c81e535f2d783439a3351b1bd	545660	24	134	37011	733218	3813852	9199795	215937	8215	9221316	6889	52410	23251632	188410	7617218	41811	2515	126606	1116509	1124	9094193
000000000000000000416fbf24cabce0a839cfbd29f67d15f926f6adf43e4caa	545661	91	777	216479	5209637	4813477	14675201	733773	12684	39087611	9914	18115	64560412	252002	9224783	152171	3797	190142	4757602	1284	14581781
0000000000000000017fa8e29923968a39a83ecae05af1edcba3020c5fd4925a	545662	40	75	15420	700560	3638951	1743383	230466	9747	10475750	10673	59025	16868555	109207	969534	75007	3514	261795	237476	1027	1657560
000000000000000001aa1e303de7f494b298f31e6549e5faf93fbd21c443374a	545663	399	1029	206996	8743348	3786257	15295582	434682	11162	98048372	11684	19844	126350931	139070	11088874	497454	4793	190614	3280217	725	15201747
00000000000000000043382728dc9c6c582dfd60ea13693811ffb18d563ddd58	545664	2405	2849	615126	23271432	25338	85802960	2804466	11704	127539829	8185	35720	239499634	107237	75575048	1599678	2764	142817	8287064	916	85715524
00000000000000000077295792f03d2be966ffc7996eabd0a28b8bc9af6324c9	545665	238	502	93880	4282225	3797037	11249834	386131	11016	23416346	9621	17607	43169817	107562	8681174	217506	2704	111619	2031888	1960	11154413
000000000000000000b81ac79f29b956ddf26cd2227efa2acc6d87a6a9437213	545666	35	79	14479	691835	3682488	1574804	231185	10010	6565986	12033	20493	12788834	192588	907589	55256	3013	167487	162280	1150	1489363
0000000000000000011f5c0523e7cd89fc6928c8b1ce18720c216ca5a0cbaa39	545667	13	23	7215	395486	14937	3834584	458425	10703	2330080	7036	15702	7066953	186135	3312403	37357	3553	130701	115820	647	3786616
000000000000000001b698868fbc7041c375d120ae212b95ccfcd3221b086c3a	545668	6	10	1883	134275	3404025	583888	160141	9104	2823809	6308	40723	7162273	190535	185782	25293	2903	32365	74546	1057	512481
0000000000000000005ace2295fcb28a7224fc197c5636829720feaa4f3ea797	545669	7	15	2873	237309	14737	708206	197948	9000	2524353	8147	43600	3743300	186242	301364	16504	1510	52400	84276	1010	643306
00000000000000000019620da82499844ddd515c8dc98a1a5cf9d141d802b755	545670	95	222	44283	1873451	30103	4024079	665146	11187	20986101	9134	55640	27654841	190222	2507772	123704	3203	230226	881974	957	3938058
000000000000000000eac4f9f4e794daddbd1fc1128e6125e30c5e9b78cc839e	545671	4	203	36692	938604	3249394	3034669	15401999	7810	6158509	8077	47662	28846724	135147	1424199	41150	2987	28794	1327402	793	2960472
000000000000000001b7a767aca2e70a196a28f7327184e74125ca543e8847f6	545672	54	192	34346	1426280	7566518	5963787	247692	9500	15222990	12723	48788	30498278	191699	4487263	91241	3720	216052	894224	1114	5885313
000000000000000000ba32bcea433ff2bab44fcd745c6ae9db8a1ea2fb1d763e	545673	1005	1069	240832	14619092	3302524	34153479	963650	10447	64001814	10981	49529	117111516	163948	29419874	746598	2192	189254	3554376	878	34077120
000000000000000000f2a38818abe3006f8f6973dcf2a497ed6809383a0f0937	545674	196	427	91153	3905569	7345642	7674246	415000	11274	45136216	13570	22250	64523767	195532	4863826	253826	3864	211481	2037359	1120	7567008
00000000000000000037f3c2eab0c128cea81e0ac70702fb3d74ec8787779961	545675	2690	2818	627741	27659613	7147173	96798692	2838275	7569	125466401	9742	71013	259998478	179672	88426751	1370754	3513	105906	6636219	785	96723600
0000000000000000023c902aa2457dac7331e91e2670f5f7b6861090c292e257	545676	2247	2357	520933	22173549	11440	63835305	2237843	7843	94694679	10165	36479	183007303	80184	55616342	1252350	2814	99950	6722918	718	63775276
0000000000000000010c0cd0a734403a513de9714e74f18e1e58f2797cdb8c8a	545677	60	295	48100	1571644	14200	2801372	149601	10554	18178686	8357	21864	22756278	187462	1735546	93104	3097	123538	581681	1057	2725485
000000000000000001c1362c5cf2c5755649939ddca0f910abf1dba3b858868f	545678	149	311	61644	2548191	5820491	9183822	308962	10377	32696281	4088	32871	50605083	190475	2835972	168738	2653	190542	5691814	1127	9081321
000000000000000000d242a1abc1f5fc0e960cad4ab7fcdda53b35458884b013	545679	69	103	22790	1090423	13095	5490618	184887	8309	18969922	7850	48533	25813637	172042	4680006	94207	2574	187004	285270	926	5422029
00000000000000000144743c735e98fcc1531aa62b56242ae2ab9b298ae23445	545680	16	23	5143	342790	25305	833422	182782	8794	3728183	9790	20683	5151749	193001	307469	34927	2757	87227	141468	7579	774428
000000000000000000a4fcea042fdfd124cf745f37517afd3f22fe0fc975a26b	545681	41	205	34999	1210308	14502689	2458566	336303	9157	10025599	7666	23348	28573636	192014	1299526	81747	3247	169044	636863	913	2383354
0000000000000000019210553e104ed00469a896b09402032e03daee39541955	545682	15	19	4450	289097	21814	740450	135077	5431	2964940	8126	36877	4201812	183968	283963	34860	2930	92261	81481	1140	680603
00000000000000000219b11434af423099994743181f948168312c6ca1a05978	545683	6	12	2203	165375	21664	4219005	148454	7344	1374216	7257	42386	5985701	146607	3841643	47640	2840	44415	73403	933	4157481
0000000000000000014e5b4c7b8eb10e734fed33b70e3dbc398a7e3852f1ee68	545684	31	45	9436	593335	11950	1259831	125424	10634	9778834	9187	31427	11820622	184055	584189	57486	2910	159699	205682	977	1194998
0000000000000000010a5d0336b42a7e03a625ab660c874d4aa0a631183f19d6	545685	50	84	18559	945189	37731	1538147	180652	10023	10759033	8616	30257	13509648	185584	839755	67707	2646	161816	216475	1080	1475063
000000000000000001bdedb878c229bedec396a89b18c426d864dd175609e6e0	545686	5	6	1450	178661	23826	591636	103675	5740	820627	7640	17490	1749295	202602	190329	28003	2807	22777	60266	932	507716
000000000000000001320b980c256b338d922c5dac2ba39d916a9c36048ee1f0	545687	59	122	25049	499750	10892	1740734	138637	8624	10371673	7496	37674	12815480	75300	1049207	77317	3457	176338	296333	923	1678875
0000000000000000001a815ed52972c784329364bda567b2ddf180b68f6c9daa	545688	84	144	29916	1500004	7823296	3582499	286755	8330	19339350	9737	34157	32584128	192147	1376113	106421	3297	177181	1649758	857	3505774
000000000000000000ceb5dd8b3cfdd3c57d8312eea4024bf0791c01b65c0b3c	545689	32	58	13673	682789	6483621	1326239	176155	8540	6300003	8310	33274	15018931	266203	626478	49088	2690	133164	186272	937	1264832
000000000000000000a0a6f572d03687c11cc8997d5529ed15ca3dbb703f8c6b	545690	4	7	1319	148402	4060476	528395	97131	9086	993253	7440	43173	5887356	187669	159804	39407	2650	21314	54513	1010	466367
000000000000000001d3e127402a4fbf9d0d72df8d28b6e5153210338abb771b	545691	299	417	89118	5010523	16416	11819910	394014	7211	45127876	9893	52092	62437935	189102	9187789	356383	3360	205902	1801366	1090	11744992
0000000000000000002ef592b59572bb94fda318e523b06302bdeaf7eb32f5ad	545692	7	8	1668	197332	39280	4663228	395344	9690	2983453	9377	52857	8350561	191992	4193211	27197	3305	99548	67762	1213	4584228
000000000000000000d4c6a45d19368b82f9dc24b14e4e26e9c3a53d499ef685	545693	96	102	24229	1493470	3966345	5018352	398997	11027	7396286	9710	41535	18335722	181789	3888179	127812	3567	243089	496977	1300	4942713
000000000000000001432571c5f8c25e0300618cb70567a7eabc428a2c08edbe	545694	270	290	64478	4017743	3930418	14890585	578146	6950	19393229	7725	48791	42873587	195082	12807578	330393	3640	193281	1302955	793	14833722
000000000000000000ff39b0e2a1b978c0f03e30464d5935d9159ebab7dfe965	545695	606	808	181282	10092930	3713013	23783469	661023	5703	84402083	9647	49126	122716994	130588	20363722	413958	21188	153083	2649770	595	23732904
000000000000000001294bda33599c2ecc9301ce65ebe0a98127e056d9e08163	545696	1094	1152	283337	16471758	48334	34220607	1110908	8535	63623075	9612	15840	115508669	133353	28918984	693095	4885	168127	4235923	786	34155153
00000000000000000086a856e4743c340759f56e0feaeb56af0a5dbe1c70a6ef	545697	7460	7497	1681233	57759470	3182812	389474895	7198677	8847	337919455	7033	33613	795584802	93569	370318731	3545877	2876	102991	15339766	941	389404751
0000000000000000021a82589e60905d2281b003bf56e35138b2006555e04314	545698	2370	2386	535424	25993453	42023	65428375	2926128	11011	202645650	18790	52289	297117719	106959	57519906	1297344	3252	113706	6312192	1160	65354519
000000000000000000dc7d2f29d7a69cd5211ff3fbd938ea25a355eef6b666fb	545699	12343	12443	2800162	107950699	3286862	1008859995	11607640	10072	768245116	13377	42469	1900016230	273820	970840644	6146551	3764	131463	31389685	940	1008786867
00000000000000000101584bde73fad21f761a5ba94e838b9cd0604b87a9a3e9	545700	3	4	833	139484	12749	472451	68352	6269	28737662	14438	39459	29490864	136166	108042	68493	2351	16160	89498	654	421364
000000000000000001af9fa9e6fc5f8180cb79f223d7e054ea09793f8faa28f3	545701	432	1419	242538	8413929	3726355	14441218	474492	5578	68232920	7193	46181	95347866	185791	9930593	439327	4070	148088	3689346	822	14398037
000000000000000000413fc3017a2293d96ebaa43b608a697dc2bf1d6cc7b3cc	545702	3763	4060	900756	36440648	11022	157219120	4331035	7254	244902278	10953	51989	442974299	102192	144984819	1915243	3218	145394	10005582	663	157157111
000000000000000000f8bcb8dafb90d5f29e523160f2cc5ba9d821fde9ddbb29	545703	1387	1611	346476	17502853	3110349	33858715	1342280	7205	75051847	8628	17889	130899766	102618	29771310	667550	2605	90426	3166951	673	33802133
0000000000000000001546823641b7851b4baed1b60e4e30ed10a2814ed83032	545704	70	224	49246	1807102	14650	2890367	154695	8466	27078946	10277	37460	32001963	190522	1646925	94917	2707	214432	675019	1250	2825772
000000000000000001e5b1136e1a5f5612fbc903307e83d28db24de12ed7dbcf	545705	2164	2341	517382	24678219	18534	73592519	2205136	8360	142215065	13142	40377	242771352	111171	66048231	1681715	2812	124530	5556278	804	73525541
00000000000000000205c670d48953c5e2bd306e5718e608f45c58d7ca2d2fe3	545706	440	528	111898	6505919	3723050	14568496	445061	9125	37208901	12088	26603	62499243	196679	12508340	279943	2804	161847	1326088	739	14476440
00000000000000000150d4da5653228c2d05cc0581c277a0a9927451ead29caa	545707	34	52	10488	657919	4160676	1459382	264308	7807	9821456	10763	47507	16429818	144762	786729	68455	3240	194054	182472	1554	1381266
000000000000000000b64bd4075e2c1b57086453d2445667578741aff8954508	545708	667	785	172726	10023817	7643359	24868792	686370	7506	47479986	12423	22503	90744756	197161	21797382	629209	3231	153720	2009903	894	24791500
000000000000000001fb0305ae2138723edb287e9b41e9fe57910deaba5d052a	545709	33	85	15444	402990	10259	4120338	248592	9924	10708292	12454	50918	15563767	100305	3465619	61433	3093	234122	164619	1013	4030204
00000000000000000091e21e5a94e272fc5bf99b9f9a3934f3475c7a7c6efea7	545710	49	120	21997	1000723	13903	2315894	282006	9846	13991576	9937	41650	17665535	186997	1324082	88538	3233	292120	347416	1000	2243386
0000000000000000016725a32cb53d26066b200ba92c8a8cc6f37281ac8e8fee	545711	449	1278	232680	9288440	16997	15291257	459575	7791	107484769	10113	36529	132595471	191249	10753426	488887	3634	208475	3561202	877	15207750
00000000000000000047557260bb6e6441df297a2193542df8d43cc13d2e44a9	545712	140	203	41237	2295088	3883933	4506982	281682	10093	25748048	11890	29477	36767193	104204	3093709	212449	3660	173691	836301	1247	4425261
000000000000000001674da0771ca2ea8fdb8beb5da64fec6682e3088dafd5ce	545713	87	165	34459	1424639	16710	3568716	206238	11294	28967283	9308	58802	34262990	165895	2307700	116541	3170	213979	672839	960	3481084
000000000000000000f99d6a5a6ff13f31fadacd8eacc72543b6026a8b6f5c03	545714	4	5	1014	181702	14670	619248	67968	11487	1752596	12346	51154	2711171	161079	182764	50563	3237	70477	80314	1194	549628
0000000000000000002f323d57c71a1d8c0b0cdff6d4c152db715855c703b5eb	545715	158	223	41058	2604546	12462256	6207598	308203	12680	15321471	12890	51327	36980971	162476	4778677	203365	3597	262222	699017	993	6110347
0000000000000000012bf6cccac9165e9d64abc7bd632a485721598789373c9b	545716	55	72	15713	985959	17373	1935741	178675	12083	13516265	11053	50710	16707859	192035	1137044	85653	3534	207362	201502	1053	1828183
0000000000000000016f46d5d279c2895cbc79a013e4e4c889b91fdc08e4d54d	545717	134	216	46262	2470749	2410417	4235072	380280	10660	26209312	9593	22270	35748353	116178	2842049	157971	3623	218736	813848	976	4153381
00000000000000000137f810720e63e4a4dfc14e9138a547b234313d2d5e5e2e	545718	1	1	197	100289	13668	361887	2649	6726	1302773	10317	19310	1817619	172352	70447	15751	4025	8449	19529	665	291218
0000000000000000002b5a07455176691a555b6c8cd2cad148e3588894f216d7	545719	1899	1952	379472	22290724	29058	64611827	2012455	6604	115124536	12356	39011	204126571	108911	59286781	994718	2815	120784	4037362	605	64551976
000000000000000001c1726c83a2b3a0b86a969a2ea587d056fd2e69241f727b	545720	540	553	123486	7970600	19170	18578700	539222	12440	38172214	12617	43204	65348167	189775	16155241	345165	4397	161418	1640957	1094	18498047
000000000000000000378f35890b3637593bd96973642fe912cd2439a418ae25	545721	260	516	109024	4853883	20125	8654087	517405	11430	69497389	13360	53327	83621006	195751	5789843	316465	3740	237333	2010935	1010	8555077
0000000000000000005d8fc9beec602d59dad84feba8523992f18cb80ba22bab	545722	516	521	117210	7469591	20445	16857168	508192	7590	29565563	12247	68964	54509760	197188	14458372	420275	3515	105185	1594529	1226	16780290
000000000000000001d964424ae3cb03f53e5d0ee94f54df1ac5201995c082d5	545723	569	779	178282	9116048	19567	19799060	551466	7682	86063853	6904	53002	115617582	194142	16374275	565419	2505	136291	2447359	680	19720671
000000000000000001390c810286ad33ecf1089285dcaf74605e3af80ff0a7ab	545724	292	331	76824	4675958	10782064	10476677	574932	10400	25955631	9536	29262	52514460	188476	8121293	309149	3190	178751	1571391	1420	10373670
00000000000000000184970560a9ccee3f57f7bb7903fe5310efb26a2061142e	545725	23	73	12605	534143	31237	1784681	434163	9312	6237742	9603	54124	9095005	178196	848240	49844	3010	237042	386787	1364	1704483
000000000000000001afeee69d8bc83e8fdf0789187e26171bc6ef5aae0a43d3	545726	29	66	12532	652292	32517	2216074	222325	10633	6370791	11600	37903	9554135	186921	1206697	56155	3140	226502	412746	1854	2094015
000000000000000001d55aa4aaf65e8089450e6c8aae2aacac60779456826eea	545727	47	128	23438	1032752	14024	2456445	623192	12614	14279848	9840	25740	18454455	185941	1393163	75450	3600	193336	533325	1170	2385985
000000000000000000c8520453603315ae0f6497c98808734809be4a37fd10c8	545728	15	18	4760	363376	3452191	864475	482837	10277	3073918	9193	24533	8280800	189476	318526	48937	3056	159685	68761	1136	789577
0000000000000000013b623cb91a3910b9fec1b3fdaf9012269c369a5e358c89	545729	39	164	27990	1127476	3791481	2669764	201855	9137	14418556	8466	22657	22249392	191176	1570567	63387	2910	227428	537642	1063	2594173
0000000000000000007032586239b811d13b493ef3e25b8c629cb45cda336636	545730	144	190	42760	2490793	16310	4380485	460594	10637	25656597	8578	52533	33076527	186555	2920870	163704	3630	235202	793040	1367	4304368
000000000000000001a0c04848ac77a5ea372c9b2b617c0b777e5b576ab25175	545731	95	179	41686	1953725	7524687	3852631	205435	10247	28385798	10253	44427	41987203	190812	2271730	113518	3817	200738	986716	1277	3768608
0000000000000000011592c5e89984b763a3c9275547292ac2992e1055d081e8	545732	121	189	38820	1526562	3278348	4005300	376313	9457	28144272	9167	56120	37405539	188532	2621174	143938	3690	217599	756337	1110	3932380
000000000000000002131426ca415231d8189337d38079b71ffaa1d8da889498	545733	80	166	31566	1568993	14917	3180261	223589	8907	19243743	8216	53224	24301850	185184	1987095	102851	3057	195982	623108	1043	3098320
000000000000000000f38ff50c7d40b9802631d853c94223f2dc72e0f817d0c0	545734	134	200	43267	2296861	37197	8116000	285235	11330	31000425	9231	26760	41783039	189342	6623463	158435	3570	202491	862561	880	8040742
000000000000000000b3b9bb2ddd63488ed3652da10c80d8e94567f038b3b2f8	545735	207	586	123540	4826673	15764	9907438	13160088	9063	50616378	7212	20268	78562884	187248	6672643	244869	3300	320109	2397299	1170	9826638
000000000000000000c1f119742198805fc6c793ceb6cc38929323977de1f28c	545736	19	26	5352	258336	3441367	1333312	235279	10220	5210024	9396	26280	10524214	187915	713016	50981	3047	168401	133268	1350	1257978
00000000000000000199f1775673687b4e67608064b3fc850a72eb3225caed06	545737	60	123	23751	1135906	7704083	2464629	197125	13046	13791034	8667	55584	25370074	188256	1469519	92391	2880	169106	452777	1147	2376076
0000000000000000007792a63f1a4a56beb4ed100d653fdfa0653170827ae72c	545738	307	603	135192	6036479	15651	10609198	577002	8870	64749437	13430	39787	82049854	185991	6946259	323350	4300	218285	2853683	833	10532701
000000000000000001ddb255881f01dcc437c0880939e0995e53e3e8cc00da3c	545739	516	578	128687	7896951	3845219	16507718	526104	9115	31376986	12667	21064	60195824	189504	13834874	333911	2330	126617	1953783	878	16441897
0000000000000000019cde21c8a398e1a93f2f3f6026b91be62dbb2e65428f07	545740	345	402	157813	6724486	18640	14910695	457206	11807	45547701	9850	21154	67701539	194548	8358685	347176	3884	183645	5742824	997	14831759
000000000000000001010fe9fdb4cf92f1e0cd9ffc465c22b93a3677f21113cf	545741	762	1094	250475	12955597	3188212	22568981	754163	11406	101591965	10731	35227	141116282	188735	18007925	595932	2817	128981	3570511	607	22495508
000000000000000001209e16dc4103c2c9034ceb38da894332cbd2081f88ea2e	545742	12	32	5878	351428	32826	951583	182964	9787	6735811	10263	19958	8294620	188062	460568	41390	2730	109971	72944	1253	876918
000000000000000000b7e6196029a24427c0ad3115f94b7d4a06fce7f3307417	545743	461	484	107088	6675898	21310	13672188	525869	8226	29188574	10917	18994	50121976	195859	10775703	551919	4523	302203	1767037	727	13597971
0000000000000000015507bf1cc53884d2411434819332ac6861192e636544f1	545744	4199	4335	971842	41333679	6753345	203068831	3919545	7057	283009920	10946	20401	538123724	195242	187319710	1930756	4199	98952	13450511	765	203000135
000000000000000000d02a3740f4925e142c9669ad2f699efd68f6f1ac19a856	545745	1027	1268	239223	15532682	3336382	36694398	1052529	6496	87673291	11725	23896	144331399	196132	32658139	674387	4189	126528	2961915	885	36622175
000000000000000001692b4a4d91e4dc8492925318d313910f2208ff014410c8	545746	124	226	48797	3160777	4079654	4328831	258066	10064	32183694	11840	55265	44088191	169536	2830085	152438	5037	253572	817277	1473	4229418
0000000000000000003bcd4ea93d6ea0090c52e65d88148c4c801dbe98e7748f	545747	134	195	69996	2451409	3827394	4615274	326230	12600	37422709	7141	34249	48697006	207878	2446269	147304	3474	196212	1528489	1097	4530723
0000000000000000005367b0f84e478bc00670c7d7778e837edc52613d22948a	545748	15342	15562	3487869	139911194	20619	1649875554	15040832	11551	922351719	10319	18423	2727240211	109660	1607611957	8891517	4319	145300	33032478	973	1649796204
00000000000000000063b9516af1602b2af78e2d68f3e943c18ef84999047e95	545749	565	1166	218150	8832635	15908	12817908	603811	7503	79310034	15318	29909	101633026	176623	9755578	447905	2813	141041	2236794	621	12761375
