block hash	block height	tx count	inputs count	block size	check	handle check	accept	connect	handle connect	reorg	handle reorg	call handler	total	t1 - t0  accept part	t2 - t1 populate	t3 - t2 handle_populated block->accept()	t4 - t3 handle_populated other	t5 - t4 handle_populated for	t6 - t5 accept_transactions	t7 - t6 handle_accepted	total
0000000000000000009bd5dbfdfd09c9083941e9fe752d879db08b5635fcb8d9	545647	118	296	56722	973426	491198	2611873	372382	4426	202129175	5049	45145	206632674	219474	1689721	81643	1929	321390	257601	569	2572327
00000000000000000168e0f42c7230a172cb29d56fc89558921ee720f924e727	545648	92	197	120521	1488678	1174468	5381850	1531618	4244	2477840521	10758	72507	2487504644	224385	1302485	68203	2036	321613	3404813	695	5324230
0000000000000000001bf7324c7132372ed70ac67b6f017270e4152d66f59ec0	545649	20	31	6129	183167	757178	1055766	132303	5369	25674301	7938	55083	27871105	220656	597178	40095	2148	110032	34856	573	1005538
000000000000000000c624e5f567f2b6ca0098c3f2c120885e02b6b4fa2740d9	545650	116	302	63564	1795313	539487	3624910	618821	4461	129114491	6310	58245	135762038	221441	2380016	98734	2142	372165	488176	612	3563286
000000000000000000a080479b45e4f4fc0c4a710b5d42254e17aa8199e01c4a	545651	63	109	23432	643669	528349	2702414	285384	4696	79895124	6634	59408	84125678	222686	1952978	55472	2237	375157	50959	643	2660132
000000000000000000d96fcab9a1c70c6b0a4145223c1a1e0cf681d5b9998d9b	545652	271	538	111019	2105612	848129	5686049	939802	4347	320875817	5704	61988	330527448	77387	3970671	225384	2041	431202	946365	479	5653529
0000000000000000010a779271ad83a574b4c0efc172f967467891a518b52b29	545653	155	242	51866	1176006	792583	3165507	626939	5562	201984281	8046	67619	207826543	234294	2124381	125004	1827	422709	209224	668	3118107
0000000000000000009237625fc3366547b93d460f3d02ca682867d94c19e603	545654	224	414	86875	1698672	8750	3052953	613978	4835	563992473	7157	57976	569436794	72660	1978101	135807	2109	643606	163970	621	2996874
000000000000000000905553eaf32483c1d591ad39d9ad7bfbf6bea465f76a6b	545655	180	285	59821	1291501	487626	2827557	514804	5819	174870054	7365	64116	180068842	221154	1864330	112125	2026	375593	198635	673	2774536
0000000000000000012fe018d841d5464ab444c5a34ad5758e1c28323d02a62b	545656	17	86	14659	301079	8227	895160	201245	4499	18492519	6408	45709	19954846	77852	492489	22164	1503	88118	172255	493	854874
00000000000000000096518dfe03571e0d6708516fbffec71978ffc2ca759034	545657	7	9	1910	78940	408283	585588	85823	4750	10108702	5062	46404	11323552	82874	338568	46648	1446	43569	31907	661	545673
000000000000000000e9afb539225eae47bfef72f0b649741b8495228f2368dd	545658	379	810	162694	2896084	13682	5945650	1068731	6141	519638985	6462	48388	529624123	70820	4056438	221744	2026	878511	662085	383	5892007
000000000000000000f830323e7ad90ccaef89f4837de3be8c96e69407684f54	545659	119	252	77121	1211919	899708	4987942	255032	4281	348301888	8449	69700	355738919	221703	3317422	76964	2365	369214	949343	529	4937540
000000000000000001b8ea25effd103fc87f263c81e535f2d783439a3351b1bd	545660	24	134	37011	446931	760526	2152395	258581	4671	54698308	6841	12105	58340358	93386	970685	28242	1872	115535	899547	565	2109832
000000000000000000416fbf24cabce0a839cfbd29f67d15f926f6adf43e4caa	545661	91	777	216479	2019284	433396	6963735	345176	6559	227842586	5741	16302	237632779	220696	4067503	96517	1945	302058	2226796	556	6916071
0000000000000000017fa8e29923968a39a83ecae05af1edcba3020c5fd4925a	545662	40	75	15420	409979	370709	1271154	316890	6108	47266758	4701	19740	49666039	78953	705677	44175	1904	350625	43071	865	1225270
000000000000000001aa1e303de7f494b298f31e6549e5faf93fbd21c443374a	545663	399	1029	206996	4204778	727835	8761270	1215755	4921	421783764	5662	14319	436718304	88504	5919633	342392	1975	430956	1929398	633	8713491
00000000000000000043382728dc9c6c582dfd60ea13693811ffb18d563ddd58	545664	2405	2849	615126	17937332	473892	67332127	6934874	4973	380745405	6398	65788	473500789	223750	58767567	1448669	3084	352867	6470536	691	67267164
00000000000000000077295792f03d2be966ffc7996eabd0a28b8bc9af6324c9	545665	238	502	93880	1789908	370496	5706291	845628	4830	57758295	6225	58569	66540242	72064	3997824	204614	2931	398058	973746	610	5649847
000000000000000000b81ac79f29b956ddf26cd2227efa2acc6d87a6a9437213	545666	35	79	14479	469412	830284	1868380	255547	5869	28754916	4878	69008	32258294	221688	1193121	89118	2118	307335	11692	581	1825653
0000000000000000011f5c0523e7cd89fc6928c8b1ce18720c216ca5a0cbaa39	545667	13	23	7215	179577	6720	1119553	171543	5644	7699671	6273	60015	9248996	77871	584179	44354	3632	125075	245634	551	1081296
000000000000000001b698868fbc7041c375d120ae212b95ccfcd3221b086c3a	545668	6	10	1883	88236	437725	665605	217300	15574	4159627	4507	9986	5598560	219024	172279	41724	4330	73463	71428	1268	583516
0000000000000000005ace2295fcb28a7224fc197c5636829720feaa4f3ea797	545669	7	15	2873	270163	16910	928575	259707	11553	8512885	3690	59427	10062910	218571	264849	38508	4033	192702	119419	1052	839134
00000000000000000019620da82499844ddd515c8dc98a1a5cf9d141d802b755	545670	95	222	44283	973187	475440	2573390	622129	5226	94503268	3984	48321	99204945	239129	1614988	81660	2005	475842	111739	741	2526104
000000000000000000eac4f9f4e794daddbd1fc1128e6125e30c5e9b78cc839e	545671	4	203	36692	440684	444841	2110236	4247858	5376	19936795	5734	12204	27203728	78044	1162048	36063	1908	18496	779689	515	2076763
000000000000000001b7a767aca2e70a196a28f7327184e74125ca543e8847f6	545672	54	192	34346	636196	1266471	2635043	350405	4808	48964430	4855	17955	53880163	219450	1654390	58429	2215	317453	341246	636	2593819
000000000000000000ba32bcea433ff2bab44fcd745c6ae9db8a1ea2fb1d763e	545673	1005	1069	240832	6525861	477645	27264361	2929903	5626	144206027	5333	21202	181435958	219174	23598743	690248	2026	371946	2332816	620	27215573
000000000000000000f2a38818abe3006f8f6973dcf2a497ed6809383a0f0937	545674	196	427	91153	1612658	877218	4349003	696740	5499	211845257	6714	65743	219458832	221019	2757917	172459	2523	385447	766722	716	4306803
00000000000000000037f3c2eab0c128cea81e0ac70702fb3d74ec8787779961	545675	2690	2818	627741	16020579	945686	75547371	7789366	6536	183748169	8304	16190	284082201	87554	66311260	1673769	3402	506251	6904074	389	75486699
0000000000000000023c902aa2457dac7331e91e2670f5f7b6861090c292e257	545676	2247	2357	520933	13394567	12487	57836683	5015091	7202	183835127	9104	13248	260123509	75448	49150258	1064641	3847	838123	6632381	614	57765312
0000000000000000010c0cd0a734403a513de9714e74f18e1e58f2797cdb8c8a	545677	60	295	48100	803651	16699	1658270	428948	5553	78686587	8281	53655	81661644	89448	919205	49980	2207	235001	301625	727	1598193
000000000000000001c1362c5cf2c5755649939ddca0f910abf1dba3b858868f	545678	149	311	61644	1199850	480963	2618219	409579	4921	202479155	6878	11630	207211195	232152	1472310	99806	1881	444488	314374	761	2565772
000000000000000000d242a1abc1f5fc0e960cad4ab7fcdda53b35458884b013	545679	69	103	22790	533129	7310	1241062	207871	4488	93234936	7290	55406	95291492	74621	825365	57627	1980	212040	31532	553	1203718
00000000000000000144743c735e98fcc1531aa62b56242ae2ab9b298ae23445	545680	16	23	5143	212484	14103	450030	124468	4806	13411666	5990	44165	14267712	83274	199167	29963	2032	79001	19674	560	413671
000000000000000000a4fcea042fdfd124cf745f37517afd3f22fe0fc975a26b	545681	41	205	34999	578767	1714798	2582860	550527	5130	32581884	5861	10628	38030455	220439	1850419	39217	1728	169017	264437	522	2545779
0000000000000000019210553e104ed00469a896b09402032e03daee39541955	545682	15	19	4450	129021	448314	374064	111492	4190	13298390	6345	20339	14392155	77263	148949	20462	1886	51720	41163	615	342058
00000000000000000219b11434af423099994743181f948168312c6ca1a05978	545683	6	12	2203	77529	436567	710301	80393	4580	2778170	4035	46855	4138430	82273	456910	14013	1287	89046	36417	322	680268
0000000000000000014e5b4c7b8eb10e734fed33b70e3dbc398a7e3852f1ee68	545684	31	45	9436	314645	7301	722791	852761	4701	25098044	6284	9385	27015912	83564	378176	29013	1787	117931	72940	699	684110
0000000000000000010a5d0336b42a7e03a625ab660c874d4aa0a631183f19d6	545685	50	84	18559	486052	857525	1431514	200483	4725	40223605	5378	8981	43218263	220992	872529	45501	1811	229609	16746	680	1387868
000000000000000001bdedb878c229bedec396a89b18c426d864dd175609e6e0	545686	5	6	1450	58426	342234	701595	27295	3843	3319878	4318	42089	4499678	77571	488742	35067	1752	26624	33182	554	663492
000000000000000001320b980c256b338d922c5dac2ba39d916a9c36048ee1f0	545687	59	122	25049	491571	11611	1535935	207091	4609	60284000	3477	42079	62580373	74368	683443	50118	1744	233397	454160	596	1497826
0000000000000000001a815ed52972c784329364bda567b2ddf180b68f6c9daa	545688	84	144	29916	715215	1297434	1538352	513184	4873	104403037	3584	46762	108522441	219108	886214	63003	1884	298500	33751	585	1503045
000000000000000000ceb5dd8b3cfdd3c57d8312eea4024bf0791c01b65c0b3c	545689	32	58	13673	326951	1546227	1273476	483802	4917	32007039	3544	46610	35692566	69622	967732	30867	1913	143716	25292	593	1239735
000000000000000000a0a6f572d03687c11cc8997d5529ed15ca3dbb703f8c6b	545690	4	7	1319	65305	2142167	645633	61412	10619	2608653	3155	6373	5543317	215940	156536	36264	3928	93856	55571	1279	563374
000000000000000001d3e127402a4fbf9d0d72df8d28b6e5153210338abb771b	545691	299	417	89118	1975129	12875	7212232	830899	5512	204377793	5498	55444	214475382	72150	6100194	169042	1322	755997	72598	554	7171857
0000000000000000002ef592b59572bb94fda318e523b06302bdeaf7eb32f5ad	545692	7	8	1668	81464	376903	1105006	389756	8764	4022744	4311	8116	5997064	215394	649498	36113	4555	80233	45089	1272	1032154
000000000000000000d4c6a45d19368b82f9dc24b14e4e26e9c3a53d499ef685	545693	96	102	24229	669074	776074	2089825	290964	4509	26469435	3730	8493	30312104	219667	1021974	67126	1952	236044	500945	610	2048318
000000000000000001432571c5f8c25e0300618cb70567a7eabc428a2c08edbe	545694	270	290	64478	1687187	474578	4149919	707854	4474	55124675	4788	43489	62196964	220938	3054685	165388	2332	561909	103681	613	4109546
000000000000000000ff39b0e2a1b978c0f03e30464d5935d9159ebab7dfe965	545695	606	808	181282	3805523	535306	8481770	1516476	4862	404272507	8683	12604	418637731	223858	6247097	351695	2162	231919	1370520	661	8427912
000000000000000001294bda33599c2ecc9301ce65ebe0a98127e056d9e08163	545696	1094	1152	283337	6593659	527357	21544062	2596053	4910	87348093	8024	12285	118634443	223754	18087301	538520	2178	2445874	188420	656	21486703
00000000000000000086a856e4743c340759f56e0feaeb56af0a5dbe1c70a6ef	545697	7460	7497	1681233	48789223	548613	324813221	21312956	8552	309725215	9092	15426	705222298	227898	296747329	5020318	3420	743341	22004152	688	324747146
0000000000000000021a82589e60905d2281b003bf56e35138b2006555e04314	545698	2370	2386	535424	14191098	1531855	52220310	6921618	7556	117920689	7578	14263	192814967	73832	44660954	1331540	3261	406450	5674839	580	52151456
000000000000000000dc7d2f29d7a69cd5211ff3fbd938ea25a355eef6b666fb	545699	12343	12443	2800162	78235601	607888	785736589	35211362	7831	413137703	7208	22618	1312966800	223884	736950490	7857576	4893	589125	40034021	1184	785661173
00000000000000000101584bde73fad21f761a5ba94e838b9cd0604b87a9a3e9	545700	3	4	833	174815	7668	424987	22271	4898	29758503	9197	66166	30468505	82841	69408	96795	1788	9977	101340	685	362834
000000000000000001af9fa9e6fc5f8180cb79f223d7e054ea09793f8faa28f3	545701	432	1419	242538	3979077	440631	9708702	1333212	6077	36720846	7925	13813	52210283	80593	6738987	345314	2533	373062	2108612	724	9649825
000000000000000000413fc3017a2293d96ebaa43b608a697dc2bf1d6cc7b3cc	545702	3763	4060	900756	28328103	11951	119069973	10721417	6107	511353733	6940	57626	669555850	79740	107034406	2188827	3649	473156	9216204	414	118996396
000000000000000000f8bcb8dafb90d5f29e523160f2cc5ba9d821fde9ddbb29	545703	1387	1611	346476	8639398	447999	35901165	4047453	4764	371022571	10065	65636	420139051	75550	30990460	881106	3413	501677	3387819	1092	35841117
0000000000000000001546823641b7851b4baed1b60e4e30ed10a2814ed83032	545704	70	224	49246	945645	9564	2571655	303904	5367	72874416	6765	10966	76728282	79040	1686923	69135	2534	403022	289542	587	2530783
000000000000000001e5b1136e1a5f5612fbc903307e83d28db24de12ed7dbcf	545705	2164	2341	517382	15046218	12126	61078328	6271073	5950	203140933	6216	65230	285626074	75408	53684099	1621264	2910	424428	5212278	532	61020919
00000000000000000205c670d48953c5e2bd306e5718e608f45c58d7ca2d2fe3	545706	440	528	111898	3697165	918205	10172555	1376987	5057	41161907	8580	60038	57400494	78907	8309862	404512	2033	434043	902648	740	10132745
00000000000000000150d4da5653228c2d05cc0581c277a0a9927451ead29caa	545707	34	52	10488	383050	504685	1345997	354893	5572	34116344	6287	57136	36773964	79508	917153	34151	2362	208080	54249	702	1296205
000000000000000000b64bd4075e2c1b57086453d2445667578741aff8954508	545708	667	785	172726	4818658	1353432	18404332	1977304	4898	137257505	4806	20736	163841671	221155	15596514	544999	2217	429392	1562072	467	18356816
000000000000000001fb0305ae2138723edb287e9b41e9fe57910deaba5d052a	545709	33	85	15444	953638	17344	2896764	396558	5354	29460868	4388	63561	33798475	155110	2007528	39715	2269	551157	62090	1261	2819130
00000000000000000091e21e5a94e272fc5bf99b9f9a3934f3475c7a7c6efea7	545710	49	120	21997	1021970	8138	2174622	265085	4953	51372259	6023	27888	54880938	75009	1653164	51964	2237	334013	19760	715	2136862
0000000000000000016725a32cb53d26066b200ba92c8a8cc6f37281ac8e8fee	545711	449	1278	232680	4564544	8448	10506285	1502663	6509	474620989	6421	49397	491265256	71424	7342470	395040	2472	379376	2274971	682	10466435
00000000000000000047557260bb6e6441df297a2193542df8d43cc13d2e44a9	545712	140	203	41237	1024771	449485	2395804	567278	5334	65914295	7099	57603	70421669	72293	1593509	106690	2235	327593	247581	843	2350744
000000000000000001674da0771ca2ea8fdb8beb5da64fec6682e3088dafd5ce	545713	87	165	34459	948865	8615	2127960	467213	5445	85069668	6658	66119	88700543	75692	1447445	75521	2584	425213	57696	577	2084728
000000000000000000f99d6a5a6ff13f31fadacd8eacc72543b6026a8b6f5c03	545714	4	5	1014	139979	7485	340602	33648	4940	7588221	4852	9050	8128777	77626	99616	34742	2405	30771	56703	802	302665
0000000000000000002f323d57c71a1d8c0b0cdff6d4c152db715855c703b5eb	545715	158	223	41058	1427841	1562012	4003716	637952	5654	35698307	6477	12931	43354890	220273	3015329	123481	2013	370357	224543	656	3956652
0000000000000000012bf6cccac9165e9d64abc7bd632a485721598789373c9b	545716	55	72	15713	449499	7437	2415997	588869	5415	52718217	6260	53226	56244920	75573	1327588	53440	2021	290263	624004	719	2373608
0000000000000000016f46d5d279c2895cbc79a013e4e4c889b91fdc08e4d54d	545717	134	216	46262	1299540	443651	2864211	530518	5690	84370363	4877	12788	89531638	219767	1863683	112141	2323	393500	231632	615	2823661
00000000000000000137f810720e63e4a4dfc14e9138a547b234313d2d5e5e2e	545718	1	1	197	113327	6746	179089	1105	2367	800641	4876	10550	1118701	77637	39013	8207	1952	6553	9281	319	142962
0000000000000000002b5a07455176691a555b6c8cd2cad148e3588894f216d7	545719	1899	1952	379472	10732350	394087	51036399	5563026	5253	183769139	6262	11155	251517671	221684	45656042	1214870	2942	453351	3432369	500	50981758
000000000000000001c1726c83a2b3a0b86a969a2ea587d056fd2e69241f727b	545720	540	553	123486	3899298	9331	13809630	1676478	4613	52327563	8558	13279	71748750	76899	11765269	440951	2028	340225	1138714	647	13764733
000000000000000000378f35890b3637593bd96973642fe912cd2439a418ae25	545721	260	516	109024	2107863	7925	5525204	942714	5719	222407262	6627	62691	231066005	72040	3759669	231804	2904	531921	885203	705	5484246
0000000000000000005d8fc9beec602d59dad84feba8523992f18cb80ba22bab	545722	516	521	117210	3265310	7940	17255697	1788040	8681	35022145	5493	13103	57366409	71047	15290683	411137	3040	366430	1069371	876	17212584
000000000000000001d964424ae3cb03f53e5d0ee94f54df1ac5201995c082d5	545723	569	779	178282	4096832	7598	12647236	1743228	5287	311008324	6051	59231	329573787	70053	9884197	444427	2225	468769	1736343	419	12606433
000000000000000001390c810286ad33ecf1089285dcaf74605e3af80ff0a7ab	545724	292	331	76824	1863409	1396723	5477891	1096231	5634	123274921	8181	65469	133188459	224238	4014069	204656	2357	409427	574326	688	5429761
00000000000000000184970560a9ccee3f57f7bb7903fe5310efb26a2061142e	545725	23	73	12605	311407	7459	1583516	462056	7326	15777614	6008	55921	18211307	77682	1217314	49556	1730	132887	67273	667	1547109
000000000000000001afeee69d8bc83e8fdf0789187e26171bc6ef5aae0a43d3	545726	29	66	12532	845428	17418	1942291	301177	5418	23594028	5105	10096	26720961	168955	1334427	77576	1890	216390	99133	752	1899123
000000000000000001d55aa4aaf65e8089450e6c8aae2aacac60779456826eea	545727	47	128	23438	554488	7800	2358301	359659	5609	45880860	5254	44314	49216285	70666	1743940	50565	2391	334551	117637	762	2320512
000000000000000000c8520453603315ae0f6497c98808734809be4a37fd10c8	545728	15	18	4760	408193	439824	674010	97171	4645	12926321	4833	9328	14564325	70731	349752	22482	2067	158262	32273	519	636086
0000000000000000013b623cb91a3910b9fec1b3fdaf9012269c369a5e358c89	545729	39	164	27990	508436	472227	1478156	326187	5039	39670503	5019	50660	42516227	75482	904358	56343	1961	250018	146410	655	1435227
0000000000000000007032586239b811d13b493ef3e25b8c629cb45cda336636	545730	144	190	42760	1036502	6935	2353441	837430	5311	113895819	6568	46254	118188260	74427	1590877	115651	2419	391156	140107	663	2315300
000000000000000001a0c04848ac77a5ea372c9b2b617c0b777e5b576ab25175	545731	95	179	41686	777938	4115187	2469594	408517	5583	100196701	6761	71802	108052083	71841	1570712	82053	2163	304624	391161	658	2423212
0000000000000000011592c5e89984b763a3c9275547292ac2992e1055d081e8	545732	121	189	38820	988574	435158	2410624	590531	4120	116829286	6291	12648	121277232	74410	1597860	88879	2000	345492	259611	822	2369074
000000000000000002131426ca415231d8189337d38079b71ffaa1d8da889498	545733	80	166	31566	633727	8015	2288899	280163	4918	74613397	5519	54642	77889280	74170	1668704	80434	2069	361944	60084	645	2248050
000000000000000000f38ff50c7d40b9802631d853c94223f2dc72e0f817d0c0	545734	134	200	43267	1109093	454993	2416319	515888	4268	112490537	6321	13811	117011230	76005	1538129	111883	2361	381360	260485	765	2370988
000000000000000000b3b9bb2ddd63488ed3652da10c80d8e94567f038b3b2f8	545735	207	586	123540	2449523	7969	4467952	9361033	8480	263058324	8973	73147	279435401	101360	2555892	201303	2202	456336	1095586	334	4413013
000000000000000000c1f119742198805fc6c793ceb6cc38929323977de1f28c	545736	19	26	5352	176369	707638	728270	167614	5595	18912690	6531	52407	20757114	76307	430161	45218	1797	100924	38102	611	693120
00000000000000000199f1775673687b4e67608064b3fc850a72eb3225caed06	545737	60	123	23751	559956	882162	2953240	302403	5315	73456923	5549	9884	78175432	221544	1403812	65166	2675	329102	878863	694	2901856
0000000000000000007792a63f1a4a56beb4ed100d653fdfa0653170827ae72c	545738	307	603	135192	2832211	7559	6038352	1035030	5297	275285092	5882	58174	285267597	70735	4046477	258058	2003	492861	1127947	833	5998914
000000000000000001ddb255881f01dcc437c0880939e0995e53e3e8cc00da3c	545739	516	578	128687	3637528	785375	15980324	1563153	4005	69422065	24559	65846	91482855	223180	13690455	469891	1978	345889	1191078	755	15923226
0000000000000000019cde21c8a398e1a93f2f3f6026b91be62dbb2e65428f07	545740	345	402	157813	3211905	9397	10346872	1046252	5857	121654407	6937	57452	136339079	70465	6604392	271959	2738	547038	2811522	602	10308716
000000000000000001010fe9fdb4cf92f1e0cd9ffc465c22b93a3677f21113cf	545741	762	1094	250475	5568591	563462	16837551	2314332	5121	365471238	6250	12836	390779381	139041	13271533	527178	2009	424817	2414818	920	16780316
000000000000000001209e16dc4103c2c9034ceb38da894332cbd2081f88ea2e	545742	12	32	5878	184538	480123	808239	221934	4804	7947864	4664	54110	9706276	169669	462113	19940	1749	61250	49604	723	765048
000000000000000000b7e6196029a24427c0ad3115f94b7d4a06fce7f3307417	545743	461	484	107088	3549238	9009	9103273	2011633	4712	36132762	4260	65813	50880700	76126	7305660	384219	2479	418210	883161	653	9070508
0000000000000000015507bf1cc53884d2411434819332ac6861192e636544f1	545744	4199	4335	971842	27294510	932442	138872952	12048896	8315	318017753	9208	65940	497250016	224023	125070358	2867034	3664	521452	10122059	1446	138810036
000000000000000000d02a3740f4925e142c9669ad2f699efd68f6f1ac19a856	545745	1027	1268	239223	7651798	545544	27856655	3234523	7059	84484047	8623	14749	123802998	221829	24394891	689861	2479	467919	2022062	548	27799589
000000000000000001692b4a4d91e4dc8492925318d313910f2208ff014410c8	545746	124	226	48797	1340110	538069	2784755	595213	5374	108429819	7492	61325	113762157	224004	1825756	101864	3480	401510	183256	681	2740551
0000000000000000003bcd4ea93d6ea0090c52e65d88148c4c801dbe98e7748f	545747	134	195	69996	1515740	857778	3375333	532552	5831	178515520	13088	72865	184888707	222636	1875593	106631	2566	524941	604069	746	3337182
0000000000000000005367b0f84e478bc00670c7d7778e837edc52613d22948a	545748	15342	15562	3487869	96339419	16474	1184472543	43461436	10087	532364353	7594	31774	1856703680	78656	1126771792	10459202	5977	800827	46279675	1000	1184397129
00000000000000000063b9516af1602b2af78e2d68f3e943c18ef84999047e95	545749	565	1166	218150	4899775	9099	12441535	1708260	5980	100109697	8031	67017	119249394	78062	9555898	474596	2034	530450	1732146	578	12373764
00000000000000000013b9e1001219dda6da70cebba4fdf24c328a4b3b08b6ca	545750	18	25	5696	593632	822301	1065528	181338	6193	14310792	7163	57476	17044423	184079	467780	28778	1894	91946	242042	788	1017307
