block hash	block height	tx count	inputs count	block size	check	handle check	accept	connect	handle connect	reorg	handle reorg	call handler	total	t1 - t0  accept part	t2 - t1 populate	t3 - t2 handle_populated block->accept()	t4 - t3 handle_populated other	t5 - t4 handle_populated for	t6 - t5 accept_transactions	t7 - t6 handle_accepted	total
000000000000000001904bd2669e565142fe98f41e4f3679f28daa0af6ae25f0	545629	44	73	16677	346564	500032	1555914	205577	4448	66108812	4094	47900	68773341	217955	988330	41404	2113	193255	69889	700	1513646
000000000000000001cf32e0bf85a998832df9dce72573c56c95384877810fd4	545630	56	95	21407	514666	6468	1187398	221580	4779	86599707	4029	10533	88549160	69164	701203	44843	1890	270061	60123	599	1147883
000000000000000001b38e4f731f886f62d606eba3c30f0311ab37c0090c3389	545631	151	206	42405	1082982	490568	2626731	424617	4800	44725632	3946	42971	49402247	217875	1670243	84247	1783	204755	406560	565	2586028
0000000000000000018508519c70c42668fae9ee5bdc3858e13b471569fa2b35	545632	839	1043	223052	5114995	992433	15979971	2757024	6920	228512911	4898	9560	253378712	219974	13062885	471062	2268	211855	1968058	738	15936840
00000000000000000170ea97b25beb1f25ea5eda8062e7841404d841f455702e	545633	48	160	28227	592682	791398	2464022	324356	5206	73350930	6873	55748	77591215	217976	1705299	55119	1868	354949	84842	534	2420587
000000000000000000356e71cd88f80eb3107bf27db78f2a3c1b537ebf2b3ba0	545634	31	59	11837	354025	1078180	1631237	361010	4475	38975294	4800	49931	42458952	74565	1114575	28882	1635	189104	176046	725	1585532
000000000000000000bccb424a1bdb868720414a6b2ba4364adfa5bc7e24d973	545635	105	212	42194	862028	316047	2607128	733303	5149	174714055	6015	19373	179263098	76381	1808713	99784	2199	548512	29075	543	2565207
000000000000000000a2e4a761e66cc89fd3bd4741d74e1951f48053bfe5ee6f	545636	49	99	21278	494114	271920	1459427	342012	4901	77760589	4130	12440	80349533	76312	956654	42184	1456	280205	61688	724	1419223
0000000000000000019253f8e7c346b8474d1c5c9c5871a8d027329aadb67a6b	545637	22	43	8446	560908	10323	1067686	244072	4615	31540684	3830	12347	33444465	73160	639191	24168	1453	107644	178511	608	1024735
00000000000000000120113cc99d5905a36e329816ca30314a6fd53be26ff992	545638	29	73	13568	722928	342383	2296991	292829	4116	40670284	5278	62263	44397072	70259	1881899	38932	2034	151159	107940	724	2252947
0000000000000000005eb730cf8490ad6977a7901d138beec13f506abd6a62d8	545639	34	98	18219	363265	466276	1841531	362476	5069	76974397	3885	12116	80029015	220325	1288420	38266	1992	208665	47920	803	1806391
00000000000000000194510013951da150a18a050fa922e070917da57d26117e	545640	335	743	168621	3240269	1137677	7917561	1053461	4686	568220340	6230	24303	581604527	83007	5641226	253422	1705	466044	1425057	620	7871081
0000000000000000002994f4f26d10a3db6a4efef7a28d439f432bce57608109	545641	91	159	31898	721290	762121	2355907	303520	5218	69307292	6107	12771	73474226	140653	1674629	75507	1866	311880	106875	678	2312088
0000000000000000015b4e70e7ba0538a8d1afd75c2148264158fb11469f3d84	545642	122	391	79778	1655672	395686	4308411	558307	5138	217001682	5889	12783	223943568	70513	2970804	108494	2126	392872	718377	635	4263821
00000000000000000031311723005c08a76bb32b2b1a67cd2d692b25ffdd7d6f	545643	1	1	186	84414	6546	573376	1147	2687	784501	4885	9396	1466952	69458	416531	8810	3620	4347	8607	294	511667
00000000000000000111f24e2016d2b2717d91e90178f036218eb964b8b76525	545644	11	22	6069	354350	800723	1207089	183819	4062	7759648	5613	6828	10322132	107017	857248	23940	2051	80015	94718	450	1165439
0000000000000000004d6408691688dc9bc860e325dc8dc8621346d1ecdf2cd6	545645	24	52	12475	345314	7395	1876304	374629	5187	41272170	8844	17520	43907363	69665	1523867	35048	2361	157130	51815	749	1840635
000000000000000001804bd36850ea76a649fd3297666b2ca2b69a6034387c29	545646	50	151	27296	632548	1340395	2168310	265819	5546	68761817	4018	41975	73220428	220215	1387602	45305	2106	438168	37211	595	2131202
0000000000000000009bd5dbfdfd09c9083941e9fe752d879db08b5635fcb8d9	545647	118	296	56722	983184	429606	3376602	396933	5073	194116989	4146	54633	199367166	69667	2372472	118408	2004	420349	352473	657	3336030
00000000000000000168e0f42c7230a172cb29d56fc89558921ee720f924e727	545648	92	197	120521	1473463	1178442	5736509	1581850	3915	2218951105	5516	59493	2228990293	218981	1777540	81359	2043	392737	3229673	662	5702995
0000000000000000001bf7324c7132372ed70ac67b6f017270e4152d66f59ec0	545649	20	31	6129	190960	592404	1717796	153684	4925	25428820	4957	15712	28109258	74020	1315030	28953	1834	94516	167734	1212	1683299
000000000000000000c624e5f567f2b6ca0098c3f2c120885e02b6b4fa2740d9	545650	116	302	63564	1761555	457895	3660346	410488	5929	130995827	5540	10181	137307761	231594	2476334	100353	1937	465928	348716	673	3625535
000000000000000000a080479b45e4f4fc0c4a710b5d42254e17aa8199e01c4a	545651	63	109	23432	898907	485524	3165204	397381	4755	87388291	5047	13243	92358352	218611	2140945	54182	2029	323624	377240	642	3117273
000000000000000000d96fcab9a1c70c6b0a4145223c1a1e0cf681d5b9998d9b	545652	271	538	111019	1957332	735292	7195836	939442	4659	290781113	5470	44085	301663229	218749	5371772	189950	1821	346693	1024583	557	7154125
0000000000000000010a779271ad83a574b4c0efc172f967467891a518b52b29	545653	155	242	51866	1157655	661591	3165203	703816	3795	161935746	4820	43780	167676406	69877	2311076	119722	2043	480728	139055	660	3123161
0000000000000000009237625fc3366547b93d460f3d02ca682867d94c19e603	545654	224	414	86875	2159463	8226	5003103	752724	5736	263835364	5597	53189	271823402	70497	3655843	187848	1541	489345	552682	487	4958243
000000000000000000905553eaf32483c1d591ad39d9ad7bfbf6bea465f76a6b	545655	180	285	59821	1498936	505978	3890790	698710	4766	161328201	5689	54484	167987554	78585	2864153	138129	1981	438478	325969	761	3848056
0000000000000000012fe018d841d5464ab444c5a34ad5758e1c28323d02a62b	545656	17	86	14659	389898	7578	1241533	353376	5659	17523299	15743	62840	19599926	70782	810832	27087	1981	96528	197555	565	1205330
00000000000000000096518dfe03571e0d6708516fbffec71978ffc2ca759034	545657	7	9	1910	129153	432969	861063	118324	10790	9767860	9919	64111	11394189	219430	412657	27254	1865	45848	88452	1188	796694
000000000000000000e9afb539225eae47bfef72f0b649741b8495228f2368dd	545658	379	810	162694	3680616	8106	9014851	1216427	4681	474678571	6424	62218	488671894	69935	6777319	290133	2177	460710	1375046	415	8975735
000000000000000000f830323e7ad90ccaef89f4837de3be8c96e69407684f54	545659	119	252	77121	1227898	928491	4323415	536479	5801	297264228	5778	11290	304303380	70017	2601958	110437	2133	474764	1020129	689	4280127
000000000000000001b8ea25effd103fc87f263c81e535f2d783439a3351b1bd	545660	24	134	37011	485694	838175	2932819	479112	5099	49840756	6125	12869	54600649	82175	1722529	32934	2072	191263	861547	543	2893063
000000000000000000416fbf24cabce0a839cfbd29f67d15f926f6adf43e4caa	545661	91	777	216479	2278578	424461	7167367	471632	5484	216250126	6674	59048	226663370	218979	4259843	97219	2097	369637	2171837	475	7120087
0000000000000000017fa8e29923968a39a83ecae05af1edcba3020c5fd4925a	545662	40	75	15420	303689	432834	1703808	349822	5736	37831146	5641	9504	40642180	219493	1058169	41122	2206	309823	37760	669	1669242
000000000000000001aa1e303de7f494b298f31e6549e5faf93fbd21c443374a	545663	399	1029	206996	4049395	720735	10646390	1284921	4758	434840011	6785	20186	451573181	218758	7635407	320122	1913	480616	1942040	535	10599391
00000000000000000043382728dc9c6c582dfd60ea13693811ffb18d563ddd58	545664	2405	2849	615126	16488601	403692	73088601	6857259	6378	390550766	7092	62469	487464858	70786	64712610	1740200	3023	511181	5984164	418	73022382
00000000000000000077295792f03d2be966ffc7996eabd0a28b8bc9af6324c9	545665	238	502	93880	2663600	411933	6831816	811425	6195	52963464	5809	12217	63706459	219657	5113828	206576	1902	363150	873847	541	6779501
000000000000000000b81ac79f29b956ddf26cd2227efa2acc6d87a6a9437213	545666	35	79	14479	797557	734001	1428289	269903	5325	28187828	6911	9792	31439606	220198	841986	40410	2064	211880	71856	779	1389173
0000000000000000011f5c0523e7cd89fc6928c8b1ce18720c216ca5a0cbaa39	545667	13	23	7215	239589	7632	1519906	170440	5377	6985205	4556	9032	8941737	74665	1013090	36147	2776	85249	277777	476	1490180
000000000000000001b698868fbc7041c375d120ae212b95ccfcd3221b086c3a	545668	6	10	1883	130021	439047	421858	147066	5392	3743333	4262	47286	4938265	73885	176412	19824	2102	55215	54508	522	382468
0000000000000000005ace2295fcb28a7224fc197c5636829720feaa4f3ea797	545669	7	15	2873	145263	7856	397110	131504	4695	7623443	4297	9376	8323544	82542	160893	23905	1983	40529	49962	429	360243
00000000000000000019620da82499844ddd515c8dc98a1a5cf9d141d802b755	545670	95	222	44283	741030	379398	3260883	454081	4810	93694541	5146	13971	98553860	70803	2491357	87465	2469	358924	197211	559	3208788
000000000000000000eac4f9f4e794daddbd1fc1128e6125e30c5e9b78cc839e	545671	4	203	36692	398415	425928	2195959	4165567	4802	18317217	4416	14352	25526656	73731	1264740	37344	1845	18233	756440	569	2152902
000000000000000001b7a767aca2e70a196a28f7327184e74125ca543e8847f6	545672	54	192	34346	807062	1251479	3319960	348990	5123	48967854	5272	10598	54716338	175669	2174773	55228	1893	299526	567171	770	3275030
000000000000000000ba32bcea433ff2bab44fcd745c6ae9db8a1ea2fb1d763e	545673	1005	1069	240832	6966365	544566	29884398	3243180	5432	141765464	5672	13387	182428464	70137	26454374	667185	2277	451005	2185521	584	29831083
000000000000000000f2a38818abe3006f8f6973dcf2a497ed6809383a0f0937	545674	196	427	91153	1934656	803370	4984476	779381	5616	205867292	4879	61803	214441473	218360	3403536	157504	2091	441958	711083	525	4935057
00000000000000000037f3c2eab0c128cea81e0ac70702fb3d74ec8787779961	545675	2690	2818	627741	26545164	990576	91427473	5975310	5788	156751405	7387	12534	281715637	95014	84518439	1363826	3504	3094632	2299862	584	91375861
0000000000000000023c902aa2457dac7331e91e2670f5f7b6861090c292e257	545676	2247	2357	520933	13584804	11032	58029647	5047858	5284	151961742	8144	11955	228660466	72025	52374738	1089455	2691	4010919	431269	618	57981715
0000000000000000010c0cd0a734403a513de9714e74f18e1e58f2797cdb8c8a	545677	60	295	48100	710539	7923	2660899	339891	5791	45032852	7715	13273	48778883	70556	1830160	58192	1868	399613	241841	570	2602800
000000000000000001c1362c5cf2c5755649939ddca0f910abf1dba3b858868f	545678	149	311	61644	1824831	477580	3987791	625026	5400	166313436	6775	13221	173254060	220027	2737167	125126	2149	330951	531006	534	3946960
000000000000000000d242a1abc1f5fc0e960cad4ab7fcdda53b35458884b013	545679	69	103	22790	545253	4934	1682426	398148	5295	75437128	7003	12737	78092924	73117	1143100	55450	1541	344286	21852	718	1640064
00000000000000000144743c735e98fcc1531aa62b56242ae2ab9b298ae23445	545680	16	23	5143	213952	13031	706641	140464	5243	14051378	5028	9954	15145691	77414	381058	50678	2054	109487	33665	618	654974
000000000000000000a4fcea042fdfd124cf745f37517afd3f22fe0fc975a26b	545681	41	205	34999	536299	1640611	2751040	321962	5539	28885870	4271	11727	34157319	212902	1878705	49559	2061	286167	285038	648	2715080
0000000000000000019210553e104ed00469a896b09402032e03daee39541955	545682	15	19	4450	197733	390363	746680	263684	11718	11466073	3935	16416	13096602	73997	327248	35461	3328	144417	78134	1278	663863
00000000000000000219b11434af423099994743181f948168312c6ca1a05978	545683	6	12	2203	89623	460918	1023716	205533	8812	3447939	8965	19316	5264822	93966	570906	21508	2127	171057	97134	1159	957857
0000000000000000014e5b4c7b8eb10e734fed33b70e3dbc398a7e3852f1ee68	545684	31	45	9436	744648	16285	1842976	350667	5334	23148420	5553	44070	26157953	217873	1207905	39746	2106	312466	29960	598	1810654
0000000000000000010a5d0336b42a7e03a625ab660c874d4aa0a631183f19d6	545685	50	84	18559	460255	851553	1584567	309751	4331	36906094	4118	12589	40133258	85159	1030943	51439	2124	360694	18207	776	1549342
000000000000000001bdedb878c229bedec396a89b18c426d864dd175609e6e0	545686	5	6	1450	210641	403352	968357	42425	4679	3314820	5623	12335	4962232	219563	592422	43453	1633	27290	42914	612	927887
000000000000000001320b980c256b338d922c5dac2ba39d916a9c36048ee1f0	545687	59	122	25049	583325	7178	2092736	317041	4935	58215271	4946	47425	61272857	69259	1107835	49747	1900	304862	525735	723	2060061
0000000000000000001a815ed52972c784329364bda567b2ddf180b68f6c9daa	545688	84	144	29916	1030787	1260756	2246761	332951	5343	110416260	5051	15312	115313221	218464	1462071	70397	1955	332370	123130	977	2209364
000000000000000000ceb5dd8b3cfdd3c57d8312eea4024bf0791c01b65c0b3c	545689	32	58	13673	278534	1470930	1538254	387868	5395	26839465	4333	12494	30537273	77720	1011885	34549	2029	331452	44069	604	1502308
000000000000000000a0a6f572d03687c11cc8997d5529ed15ca3dbb703f8c6b	545690	4	7	1319	118893	1199516	341877	35119	5083	2932272	8903	17108	4658771	70988	113542	14178	1708	69445	39432	551	309844
000000000000000001d3e127402a4fbf9d0d72df8d28b6e5153210338abb771b	545691	299	417	89118	1931659	11983	5324376	790269	4975	205474142	5110	55816	213598330	68717	4143750	173288	1963	227354	675253	430	5290755
0000000000000000002ef592b59572bb94fda318e523b06302bdeaf7eb32f5ad	545692	7	8	1668	121314	355628	302364	161663	4261	4474508	3929	47025	5470692	76637	95735	22683	2098	46039	21736	676	265604
000000000000000000d4c6a45d19368b82f9dc24b14e4e26e9c3a53d499ef685	545693	96	102	24229	632795	812894	2414736	240370	4692	26113763	3862	8821	30231933	183667	1379315	63997	1951	223694	529524	747	2382895
000000000000000001432571c5f8c25e0300618cb70567a7eabc428a2c08edbe	545694	270	290	64478	1614240	429658	5541977	907689	5830	50464660	5085	9793	58978932	197550	4314812	201433	2533	478830	313571	627	5509356
000000000000000000ff39b0e2a1b978c0f03e30464d5935d9159ebab7dfe965	545695	606	808	181282	4088431	525008	16473038	1905496	5263	373581738	5450	59232	396643656	223565	13682558	470171	1761	387394	1674219	431	16440099
000000000000000001294bda33599c2ecc9301ce65ebe0a98127e056d9e08163	545696	1094	1152	283337	7108866	498738	29021336	3149989	5240	96423482	6995	12687	136227333	220556	24597506	834383	2188	471152	2864440	813	28991038
00000000000000000086a856e4743c340759f56e0feaeb56af0a5dbe1c70a6ef	545697	7460	7497	1681233	48186306	468381	318658723	20966006	8607	320020818	9006	76101	708393948	83898	295494803	5022157	4193	567354	17407299	439	318580143
0000000000000000021a82589e60905d2281b003bf56e35138b2006555e04314	545698	2370	2386	535424	15192813	535817	55396717	6832814	5886	110813369	8681	66585	188852682	222707	47418071	1659897	3145	1499727	4534175	486	55338208
000000000000000000dc7d2f29d7a69cd5211ff3fbd938ea25a355eef6b666fb	545699	12343	12443	2800162	78957799	569185	774002649	33913919	7911	449357681	10243	28618	1336848005	224906	735492918	8050051	4520	453146	29695725	750	773922016
00000000000000000101584bde73fad21f761a5ba94e838b9cd0604b87a9a3e9	545700	3	4	833	93239	7927	666542	37632	7166	38299751	10348	13187	39135792	96413	386964	33451	1967	37451	68632	572	625450
000000000000000001af9fa9e6fc5f8180cb79f223d7e054ea09793f8faa28f3	545701	432	1419	242538	3881529	481727	12177776	1340350	5085	32586131	5995	44122	50522715	233985	9119940	364678	2035	340932	2064656	523	12126749
000000000000000000413fc3017a2293d96ebaa43b608a697dc2bf1d6cc7b3cc	545702	3763	4060	900756	23965985	19179	115917764	10629714	5565	483867584	8166	21183	634435140	72909	104057199	2134062	2771	428379	9143473	678	115839471
000000000000000000f8bcb8dafb90d5f29e523160f2cc5ba9d821fde9ddbb29	545703	1387	1611	346476	8761077	446966	44295390	4014227	5900	154159017	7923	58951	211749451	75301	39546055	969927	3083	398844	3235865	906	44229981
0000000000000000001546823641b7851b4baed1b60e4e30ed10a2814ed83032	545704	70	224	49246	1042928	8075	2464595	364871	7000	60599275	6969	19897	64513610	71133	1667330	58929	2216	358776	262809	695	2421888
000000000000000001e5b1136e1a5f5612fbc903307e83d28db24de12ed7dbcf	545705	2164	2341	517382	12842377	10868	57773326	6197525	6222	194685031	8129	12091	271535569	73711	50443809	1460612	3067	3210594	2519999	612	57712404
00000000000000000205c670d48953c5e2bd306e5718e608f45c58d7ca2d2fe3	545706	440	528	111898	3118120	819198	12245657	1398757	6191	35281290	8249	10264	52887726	75721	10466477	357776	2186	313314	992307	1123	12208904
00000000000000000150d4da5653228c2d05cc0581c277a0a9927451ead29caa	545707	34	52	10488	328766	516508	1448179	293682	5556	29421821	5043	59612	32079167	233380	723513	44011	2535	204933	198194	874	1407440
000000000000000000b64bd4075e2c1b57086453d2445667578741aff8954508	545708	667	785	172726	4581101	1349090	18463451	2061118	4723	124621239	4678	12123	151097523	219748	15748961	483878	1858	606748	1354954	587	18416734
000000000000000001fb0305ae2138723edb287e9b41e9fe57910deaba5d052a	545709	33	85	15444	934126	8843	2741399	312595	5382	25623432	7340	60460	29693577	77539	2279873	38966	2293	234292	70817	451	2704231
00000000000000000091e21e5a94e272fc5bf99b9f9a3934f3475c7a7c6efea7	545710	49	120	21997	884586	6882	2768982	436383	5337	43995263	5067	43773	48146273	69369	2227959	50790	1959	363013	18724	577	2732391
0000000000000000016725a32cb53d26066b200ba92c8a8cc6f37281ac8e8fee	545711	449	1278	232680	3681676	13159	12254873	1389631	5006	421961878	5641	61973	439373837	69936	9258019	335585	2071	351435	2193394	460	12210900
00000000000000000047557260bb6e6441df297a2193542df8d43cc13d2e44a9	545712	140	203	41237	1155620	457494	3007842	613901	4514	66398506	4837	13344	71656058	218875	2095583	107402	1934	468604	67287	740	2960425
000000000000000001674da0771ca2ea8fdb8beb5da64fec6682e3088dafd5ce	545713	87	165	34459	1307361	7161	3535679	582417	5532	79175467	6994	44148	84664759	69402	2615528	90208	2431	336573	381280	805	3496227
000000000000000000f99d6a5a6ff13f31fadacd8eacc72543b6026a8b6f5c03	545714	4	5	1014	89421	20730	312220	28787	4728	6305719	4554	51343	6817502	75017	108341	19632	1285	15366	55296	686	275623
0000000000000000002f323d57c71a1d8c0b0cdff6d4c152db715855c703b5eb	545715	158	223	41058	1264104	1382044	3448687	599736	5842	33151186	4746	48542	39904887	75157	2557075	115974	1814	390622	260749	824	3402215
0000000000000000012bf6cccac9165e9d64abc7bd632a485721598789373c9b	545716	55	72	15713	407402	5823	2086131	234781	4575	54465349	4382	42366	57250809	75546	1466438	42342	1888	192839	269226	776	2049055
0000000000000000016f46d5d279c2895cbc79a013e4e4c889b91fdc08e4d54d	545717	134	216	46262	957209	544845	2236291	335980	5177	87349291	3679	42880	91475352	217630	1422029	87038	1960	314090	158754	653	2202154
00000000000000000137f810720e63e4a4dfc14e9138a547b234313d2d5e5e2e	545718	1	1	197	107842	8785	161710	782	2309	459992	4766	7337	753523	78346	30417	8184	1385	5853	9037	291	133513
0000000000000000002b5a07455176691a555b6c8cd2cad148e3588894f216d7	545719	1899	1952	379472	10885104	384336	49598526	5478234	4590	180015957	7198	19569	246393514	222586	44371634	1288864	3005	390040	3272838	584	49549551
000000000000000001c1726c83a2b3a0b86a969a2ea587d056fd2e69241f727b	545720	540	553	123486	3649466	6896	14285627	1691992	10003	49839350	7785	16878	69507997	76203	12256273	436629	2059	1191242	275541	897	14238844
000000000000000000378f35890b3637593bd96973642fe912cd2439a418ae25	545721	260	516	109024	2233346	7856	6379432	845429	4566	231651857	6840	60124	241189450	70663	4586958	233151	2061	592092	858834	751	6344510
0000000000000000005d8fc9beec602d59dad84feba8523992f18cb80ba22bab	545722	516	521	117210	3656822	7076	14166499	1813714	4840	32171757	5979	13450	51840137	69566	12307190	377364	1736	573849	783910	472	14114087
000000000000000001d964424ae3cb03f53e5d0ee94f54df1ac5201995c082d5	545723	569	779	178282	3952559	7160	12429272	1731866	4479	299258755	6840	57994	317448925	77013	9761516	439138	2108	317922	1792918	911	12391526
000000000000000001390c810286ad33ecf1089285dcaf74605e3af80ff0a7ab	545724	292	331	76824	1784610	1319675	4232537	797581	5252	119212544	5941	52930	127411070	152272	3129450	166511	2053	227415	510836	603	4189140
00000000000000000184970560a9ccee3f57f7bb7903fe5310efb26a2061142e	545725	23	73	12605	656725	6787	1874524	340254	4892	13373423	4492	43442	16304539	73768	1383153	57196	4102	202546	121381	562	1842708
000000000000000001afeee69d8bc83e8fdf0789187e26171bc6ef5aae0a43d3	545726	29	66	12532	270415	5091	997468	243553	5176	20549406	3658	42099	22116866	73221	625394	31210	1959	132068	96465	604	960921
000000000000000001d55aa4aaf65e8089450e6c8aae2aacac60779456826eea	545727	47	128	23438	469195	6212	1249472	259132	5215	41865457	3565	47337	43905585	68737	734585	39764	1615	269526	91201	682	1206110
000000000000000000c8520453603315ae0f6497c98808734809be4a37fd10c8	545728	15	18	4760	184155	459267	1286120	129113	4381	12026691	4622	9228	14103577	219273	806618	58544	1926	155668	6426	627	1249082
0000000000000000013b623cb91a3910b9fec1b3fdaf9012269c369a5e358c89	545729	39	164	27990	455602	432470	1271257	256687	4740	34070599	3851	8148	36503354	69508	761304	38367	2055	187532	177188	613	1236567
0000000000000000007032586239b811d13b493ef3e25b8c629cb45cda336636	545730	144	190	42760	1021047	6482	1907505	394598	4724	112605403	3542	45481	115988782	73476	1280364	93340	2298	377696	43794	769	1871737
000000000000000001a0c04848ac77a5ea372c9b2b617c0b777e5b576ab25175	545731	95	179	41686	771669	924778	2041106	301911	4489	91202768	6361	12492	95265574	218149	1113048	61889	2080	290796	316229	659	2002850
0000000000000000011592c5e89984b763a3c9275547292ac2992e1055d081e8	545732	121	189	38820	856842	511074	2724238	338701	5593	126693499	4864	10808	131145619	220423	2000736	80405	2032	322830	58912	618	2685956
000000000000000002131426ca415231d8189337d38079b71ffaa1d8da889498	545733	80	166	31566	634019	6419	2300614	389296	4115	80512464	4113	45844	83896884	69368	1775441	59650	1954	252065	105447	593	2264518
000000000000000000f38ff50c7d40b9802631d853c94223f2dc72e0f817d0c0	545734	134	200	43267	945658	503282	2100357	537318	5165	128687628	4573	42897	132826878	218365	1318806	89552	2121	315258	119879	547	2064528
000000000000000000b3b9bb2ddd63488ed3652da10c80d8e94567f038b3b2f8	545735	207	586	123540	1961321	6649	6186203	4856834	5565	187126878	5312	50894	200199656	74147	4374473	162923	2080	361637	1148296	925	6124481
000000000000000000c1f119742198805fc6c793ceb6cc38929323977de1f28c	545736	19	26	5352	514865	851354	952244	164089	8687	16549937	4356	52644	19098176	222199	504367	25140	1639	120585	32870	800	907600
00000000000000000199f1775673687b4e67608064b3fc850a72eb3225caed06	545737	60	123	23751	560669	835391	1374394	233438	4155	55420276	5431	12712	58446466	193303	781811	52353	1955	260157	46706	631	1336916
0000000000000000007792a63f1a4a56beb4ed100d653fdfa0653170827ae72c	545738	307	603	135192	2304976	6444	4660267	775067	4711	250939481	6009	48073	258745028	69530	3070022	183426	2045	242313	1054429	426	4622191
000000000000000001ddb255881f01dcc437c0880939e0995e53e3e8cc00da3c	545739	516	578	128687	3014453	788037	8247115	1282751	5217	60669898	5931	10541	74023943	219214	6490084	312385	2067	204141	970441	532	8198864
0000000000000000019cde21c8a398e1a93f2f3f6026b91be62dbb2e65428f07	545740	345	402	157813	2725621	8064	8082316	1417592	9410	99545347	7045	51159	111846554	70769	4350273	194333	1894	230052	3183720	758	8031799
000000000000000001010fe9fdb4cf92f1e0cd9ffc465c22b93a3677f21113cf	545741	762	1094	250475	5330890	478849	18755254	2233051	5363	331708657	6507	18761	358537332	77823	15375674	577195	2228	516475	2170314	476	18720185
000000000000000001209e16dc4103c2c9034ceb38da894332cbd2081f88ea2e	545742	12	32	5878	124718	437220	1256842	335244	5834	7762453	7022	54925	9984258	88060	973694	24712	1742	70283	52065	637	1211193
000000000000000000b7e6196029a24427c0ad3115f94b7d4a06fce7f3307417	545743	461	484	107088	2782712	8370	9550595	1480693	4328	35546367	5766	10178	49389009	75228	7774521	328660	1748	342003	985493	806	9508459
0000000000000000015507bf1cc53884d2411434819332ac6861192e636544f1	545744	4199	4335	971842	25433401	1202495	134549614	11886472	6354	366583486	7141	15582	539684545	223689	121493675	2620198	3973	460121	9680226	601	134482483
000000000000000000d02a3740f4925e142c9669ad2f699efd68f6f1ac19a856	545745	1027	1268	239223	6926256	534889	33048944	3284233	6261	93864518	8613	12217	137685931	219768	29718565	737431	2299	460260	1847414	554	32986291
000000000000000001692b4a4d91e4dc8492925318d313910f2208ff014410c8	545746	124	226	48797	1502385	500693	4279091	378794	4354	109955865	6790	59350	116687322	219453	2897182	111036	2338	375849	625550	696	4232104
0000000000000000003bcd4ea93d6ea0090c52e65d88148c4c801dbe98e7748f	545747	134	195	69996	1400379	829127	3531289	523050	5671	118429737	5090	13528	124737871	219035	2058270	96982	2347	499489	605382	745	3482250
0000000000000000005367b0f84e478bc00670c7d7778e837edc52613d22948a	545748	15342	15562	3487869	101849743	16109	1164009395	43241053	9571	511531998	7869	14837	1820680575	75483	1116561240	10452282	5753	429621	36399414	1282	1163925075
00000000000000000063b9516af1602b2af78e2d68f3e943c18ef84999047e95	545749	565	1166	218150	4356060	14533	13375103	1748693	5718	94154547	9854	23654	113688162	84550	10439521	544323	1898	1766306	480663	440	13317701
00000000000000000013b9e1001219dda6da70cebba4fdf24c328a4b3b08b6ca	545750	18	25	5696	375605	796789	1138510	201634	7791	12751569	6566	9814	15288278	219637	382304	171810	1553	151062	173869	902	1101137
