block hash	block height	tx count	inputs count	block size	check	handle check	accept	connect	handle connect	reorg	handle reorg	call handler	total	t1 - t0  accept part	t2 - t1 populate	t3 - t2 handle_populated block->accept()	t4 - t3 handle_populated other	t5 - t4 handle_populated for	t6 - t5 accept_transactions	t7 - t6 handle_accepted	total
0000000000000000012fe018d841d5464ab444c5a34ad5758e1c28323d02a62b	545656	17	86	14659	562500	14840	1797001	1877549	10428	6426012	8389	53981	10750700	184876	1005437	46990	3517	125011	341899	1363	1709093
00000000000000000096518dfe03571e0d6708516fbffec71978ffc2ca759034	545657	7	9	1910	249359	5335300	678324	91594	11763	1400029	8843	52296	7827508	189522	211332	44061	3673	61777	95665	963	606993
000000000000000000e9afb539225eae47bfef72f0b649741b8495228f2368dd	545658	379	810	162694	7562893	19241	20849036	2091840	11301	110908513	11757	58658	141513239	191802	16859349	431224	5506	418549	2834113	1190	20741733
000000000000000000f830323e7ad90ccaef89f4837de3be8c96e69407684f54	545659	119	252	77121	2423725	4457781	10632956	1523679	9454	52450862	8076	48063	71554596	195773	7926859	131496	3673	332293	1960088	1266	10551448
000000000000000001b8ea25effd103fc87f263c81e535f2d783439a3351b1bd	545660	24	134	37011	836221	3482555	10186707	384284	7860	9148544	9573	52528	24108272	119228	8213856	44451	3094	166969	1544032	1440	10093070
000000000000000000416fbf24cabce0a839cfbd29f67d15f926f6adf43e4caa	545661	91	777	216479	5067268	4550371	14647529	686637	12505	41961396	9456	42806	66977968	265640	9191500	149859	4443	368268	4563755	1374	14544839
0000000000000000017fa8e29923968a39a83ecae05af1edcba3020c5fd4925a	545662	40	75	15420	829753	3977748	3165398	645827	11696	11647103	14004	52027	20343556	263503	1127542	71198	3394	394187	1218518	1135	3079477
000000000000000001aa1e303de7f494b298f31e6549e5faf93fbd21c443374a	545663	399	1029	206996	8275774	4374093	15495642	926870	8279	97476956	9743	16689	126584046	265532	10961131	471814	4323	616840	3089411	698	15409749
00000000000000000043382728dc9c6c582dfd60ea13693811ffb18d563ddd58	545664	2405	2849	615126	25484140	27228	90327514	4963287	6169	149412183	9496	48630	270278647	106415	80952815	1269772	2831	294139	7631089	738	90257799
00000000000000000077295792f03d2be966ffc7996eabd0a28b8bc9af6324c9	545665	238	502	93880	4258585	4577972	18991860	1196821	10514	37349344	10272	18131	66413499	193832	16312211	254385	4210	501893	1621936	1739	18890206
000000000000000000b81ac79f29b956ddf26cd2227efa2acc6d87a6a9437213	545666	35	79	14479	765048	4344617	3133137	389210	11077	8557288	14860	53983	17269220	193882	1201921	61373	3815	286302	1266232	1657	3015182
0000000000000000011f5c0523e7cd89fc6928c8b1ce18720c216ca5a0cbaa39	545667	13	23	7215	370692	15220	1108815	623883	11947	3097686	12147	50941	5291331	187949	419660	47581	3270	135331	240530	1163	1035484
000000000000000001b698868fbc7041c375d120ae212b95ccfcd3221b086c3a	545668	6	10	1883	230367	3542795	760851	163002	9817	2886800	10603	20578	7624813	263756	257306	32067	3247	55093	57658	1010	670137
0000000000000000005ace2295fcb28a7224fc197c5636829720feaa4f3ea797	545669	7	15	2873	242427	15233	763175	192665	11537	2804640	9280	17840	4056797	186926	299649	35707	3403	79628	87411	1520	694244
00000000000000000019620da82499844ddd515c8dc98a1a5cf9d141d802b755	545670	95	222	44283	1958640	31745	4072239	523223	10337	22283876	8091	52065	28940216	192315	2608154	127692	4013	590136	475398	960	3998668
000000000000000000eac4f9f4e794daddbd1fc1128e6125e30c5e9b78cc839e	545671	4	203	36692	936923	2915265	3281241	10164211	11994	6755892	8881	19579	24093986	256050	1566797	40364	3415	27431	1298567	1087	3193711
000000000000000001b7a767aca2e70a196a28f7327184e74125ca543e8847f6	545672	54	192	34346	1427767	8666198	8910709	418694	11320	14448319	12100	49878	33944985	189905	5434055	97721	3873	378921	2712639	1910	8819024
000000000000000000ba32bcea433ff2bab44fcd745c6ae9db8a1ea2fb1d763e	545673	1005	1069	240832	13898643	3315464	56197695	2645862	7508	56082501	10167	50461	132208301	190269	50724410	903502	3785	419420	3872344	917	56114647
000000000000000000f2a38818abe3006f8f6973dcf2a497ed6809383a0f0937	545674	196	427	91153	4117638	9695606	7869973	924373	13534	48759973	10120	55195	71446412	190075	5134898	255253	4076	677687	1518863	1417	7782269
00000000000000000037f3c2eab0c128cea81e0ac70702fb3d74ec8787779961	545675	2690	2818	627741	28142017	8463018	121916937	5673055	8465	130117206	9972	49109	294379779	192622	111393848	1557636	2925	337948	8364753	662	121850394
0000000000000000023c902aa2457dac7331e91e2670f5f7b6861090c292e257	545676	2247	2357	520933	24178039	15030	79871609	4569595	8661	126045117	12174	48216	234748441	108900	71523925	1295983	3102	331049	6524953	564	79788476
0000000000000000010c0cd0a734403a513de9714e74f18e1e58f2797cdb8c8a	545677	60	295	48100	1798287	17693	4012887	667043	11604	27528097	10878	18003	34064492	192053	2585677	100408	5370	344601	655977	1536	3885622
000000000000000001c1362c5cf2c5755649939ddca0f910abf1dba3b858868f	545678	149	311	61644	2868330	3996192	6107152	656817	8527	37037361	12881	51754	50739014	194195	3927302	190162	3887	457855	1247173	1406	6021980
000000000000000000d242a1abc1f5fc0e960cad4ab7fcdda53b35458884b013	545679	69	103	22790	1302297	17324	3742397	411880	10677	22062101	12696	51461	27610833	188532	2052928	116612	3593	386994	907337	1175	3657171
00000000000000000144743c735e98fcc1531aa62b56242ae2ab9b298ae23445	545680	16	23	5143	389141	30913	1030651	737895	11386	3307349	9046	19294	5535675	188526	456541	53138	2890	198555	52027	1183	952860
000000000000000000a4fcea042fdfd124cf745f37517afd3f22fe0fc975a26b	545681	41	205	34999	1241029	17125385	7520973	411041	10100	10916041	9274	18574	37252417	263073	5842159	77548	3760	368443	888290	1550	7444823
0000000000000000019210553e104ed00469a896b09402032e03daee39541955	545682	15	19	4450	326735	28710	839676	203606	9867	2378795	9593	20087	3817069	187612	327147	34775	2993	151669	70636	1087	775919
00000000000000000219b11434af423099994743181f948168312c6ca1a05978	545683	6	12	2203	208247	28793	5387817	116565	9406	1097342	6806	43451	6898427	187452	4965362	33468	2840	39360	73561	770	5302813
0000000000000000014e5b4c7b8eb10e734fed33b70e3dbc398a7e3852f1ee68	545684	31	45	9436	609713	14560	1465919	966270	8720	7161489	9094	37594	10273359	185298	813619	53581	3094	278503	60330	1126	1395551
0000000000000000010a5d0336b42a7e03a625ab660c874d4aa0a631183f19d6	545685	50	84	18559	976390	47995	3177970	831412	10261	10711629	9960	21988	15787605	194249	1302964	84771	3830	397110	1100632	1310	3084866
000000000000000001bdedb878c229bedec396a89b18c426d864dd175609e6e0	545686	5	6	1450	185068	29427	637044	77337	10884	1164482	9974	65847	2180063	186195	210250	31950	2963	30340	82661	1303	545662
000000000000000001320b980c256b338d922c5dac2ba39d916a9c36048ee1f0	545687	59	122	25049	1274986	16056	3909561	361041	11867	12723728	12191	20719	18330149	187282	1702955	83244	3597	377821	1476025	1830	3832754
0000000000000000001a815ed52972c784329364bda567b2ddf180b68f6c9daa	545688	84	144	29916	1538935	8281602	3432282	434299	12683	23837882	12353	50945	37600981	194035	2234867	117628	3257	532782	270366	1183	3354118
000000000000000000ceb5dd8b3cfdd3c57d8312eea4024bf0791c01b65c0b3c	545689	32	58	13673	679539	6773018	2341555	1767915	10044	6376497	11610	18193	17978371	189852	827612	60954	3140	314257	849946	1520	2247281
000000000000000000a0a6f572d03687c11cc8997d5529ed15ca3dbb703f8c6b	545690	4	7	1319	164168	3643856	546485	135029	10906	1115636	9686	51980	5677746	187712	137908	29147	3287	26737	88494	1224	474509
000000000000000001d3e127402a4fbf9d0d72df8d28b6e5153210338abb771b	545691	299	417	89118	5003630	31583	15947887	686255	10302	41083175	11852	54806	62829490	188492	13331931	329418	4136	430694	1585675	851	15871197
0000000000000000002ef592b59572bb94fda318e523b06302bdeaf7eb32f5ad	545692	7	8	1668	196823	41935	3100755	439468	9490	2678249	8826	51514	6527060	159825	2687521	29459	3384	41324	103485	1510	3026508
000000000000000000d4c6a45d19368b82f9dc24b14e4e26e9c3a53d499ef685	545693	96	102	24229	1529054	4023079	4141744	403717	11890	10534899	9014	50213	20703610	196142	2769946	132751	4294	540892	401518	1356	4046899
000000000000000001432571c5f8c25e0300618cb70567a7eabc428a2c08edbe	545694	270	290	64478	4006587	4869375	9309856	1134105	11487	15812823	9794	25197	35179224	263386	7377465	265523	3270	676350	639594	1456	9227044
000000000000000000ff39b0e2a1b978c0f03e30464d5935d9159ebab7dfe965	545695	606	808	181282	9722489	3941591	23100273	1416807	9174	81139791	8994	20985	119360104	196253	19304155	418256	3435	342703	2769169	795	23034766
000000000000000001294bda33599c2ecc9301ce65ebe0a98127e056d9e08163	545696	1094	1152	283337	14163243	32893	46994135	2646169	8840	65539951	6565	38216	129430012	102976	40789678	881778	3574	312326	4796221	1098	46887651
00000000000000000086a856e4743c340759f56e0feaeb56af0a5dbe1c70a6ef	545697	7460	7497	1681233	82225745	6620478	441584120	14525923	7472	1372244617	8432	18465	1917235252	168074	415343667	4399143	4479	10666264	10914533	1051	441497211
0000000000000000021a82589e60905d2281b003bf56e35138b2006555e04314	545698	2370	2386	535424	24180604	31601	61458183	5630572	7393	198061051	18400	58449	289446253	104368	52626944	1597501	3036	294116	6747505	1195	61374665
000000000000000000dc7d2f29d7a69cd5211ff3fbd938ea25a355eef6b666fb	545699	12343	12443	2800162	105517978	3777161	722951736	22153171	8070	1096894319	11450	63254	1951377139	266693	683436020	6111213	3604	215922	32841928	839	722876219
00000000000000000101584bde73fad21f761a5ba94e838b9cd0604b87a9a3e9	545700	3	4	833	97915	10851	2433734	45507	10097	49670770	14400	48000	52331274	99910	2043249	81791	4717	19161	95187	1170	2345185
000000000000000001af9fa9e6fc5f8180cb79f223d7e054ea09793f8faa28f3	545701	432	1419	242538	9378088	3421401	23639567	1077776	10162	81282689	11807	51260	118872750	202456	19199638	407155	5155	391632	3353752	886	23560674
000000000000000000413fc3017a2293d96ebaa43b608a697dc2bf1d6cc7b3cc	545702	3763	4060	900756	37416293	26183	142051425	7700931	8330	370010378	10801	54238	557278579	104617	127057129	1923394	3357	197748	12659261	1219	141946725
000000000000000000f8bcb8dafb90d5f29e523160f2cc5ba9d821fde9ddbb29	545703	1387	1611	346476	17866475	3915560	72341397	3406290	8484	125454011	14252	58362	223064831	195606	64861959	1226164	4825	379884	5593826	888	72263152
0000000000000000001546823641b7851b4baed1b60e4e30ed10a2814ed83032	545704	70	224	49246	1887453	18898	4181790	2599578	12070	37378974	9998	46533	46135294	188072	2476899	101068	3477	514678	822899	1290	4108383
000000000000000001e5b1136e1a5f5612fbc903307e83d28db24de12ed7dbcf	545705	2164	2341	517382	23855121	13733	97891575	4647076	5955	157192897	14397	42121	283662875	106756	89264313	1207952	2640	323036	6917226	773	97822696
00000000000000000205c670d48953c5e2bd306e5718e608f45c58d7ca2d2fe3	545706	440	528	111898	6534067	4165600	28756522	1391124	10130	48251565	12400	24119	89145527	183931	25491863	424622	3932	477703	2086071	1463	28669585
00000000000000000150d4da5653228c2d05cc0581c277a0a9927451ead29caa	545707	34	52	10488	628653	4993729	1893264	2165058	11737	11861473	11016	50840	21615770	189169	1192662	64741	3593	296190	72054	1397	1819806
000000000000000000b64bd4075e2c1b57086453d2445667578741aff8954508	545708	667	785	172726	10421472	7988924	28131834	1828066	8747	53369960	11630	59614	101820247	153036	24753578	434403	3445	322779	2390982	845	28059068
000000000000000001fb0305ae2138723edb287e9b41e9fe57910deaba5d052a	545709	33	85	15444	789944	19057	2219829	2563449	12200	12309603	11973	51745	17977800	194036	1400111	73045	3476	347188	126281	1147	2145284
00000000000000000091e21e5a94e272fc5bf99b9f9a3934f3475c7a7c6efea7	545710	49	120	21997	1099038	15947	5074823	395855	10510	18387091	12133	49055	25044452	189188	1672121	84647	3704	375014	2665148	2231	4992053
0000000000000000016725a32cb53d26066b200ba92c8a8cc6f37281ac8e8fee	545711	449	1278	232680	9906543	20190	18115153	1541257	10449	130188762	11525	22894	159816773	194462	14102398	412820	3122	391580	2927084	1046	18032512
00000000000000000047557260bb6e6441df297a2193542df8d43cc13d2e44a9	545712	140	203	41237	2408118	3773997	4513037	658194	11201	27256993	12600	42341	38676481	130409	3030896	221236	4117	615143	408464	993	4411258
000000000000000001674da0771ca2ea8fdb8beb5da64fec6682e3088dafd5ce	545713	87	165	34459	1654190	19843	4537895	374337	14387	27912535	11856	49663	34574706	193955	3120590	120092	3440	520345	474745	1423	4434590
000000000000000000f99d6a5a6ff13f31fadacd8eacc72543b6026a8b6f5c03	545714	4	5	1014	160846	14503	610556	57204	10130	1661515	11133	21974	2547861	188842	176398	34124	3106	23727	106575	1393	534165
0000000000000000002f323d57c71a1d8c0b0cdff6d4c152db715855c703b5eb	545715	158	223	41058	2640365	12869559	6680087	1407862	11813	15713737	6322	55968	39385713	188322	4477914	184295	3854	505758	1214000	1513	6575656
0000000000000000012bf6cccac9165e9d64abc7bd632a485721598789373c9b	545716	55	72	15713	990981	14793	3308765	969629	9646	12260292	11147	49977	17615230	187382	1235849	78418	3213	431338	1293487	1547	3231234
0000000000000000016f46d5d279c2895cbc79a013e4e4c889b91fdc08e4d54d	545717	134	216	46262	2443509	2680665	4990039	654753	9467	26913881	9924	55323	37757561	255929	3312134	160759	3510	475358	690944	1240	4899874
00000000000000000137f810720e63e4a4dfc14e9138a547b234313d2d5e5e2e	545718	1	1	197	110219	13640	377483	2977	7117	1399554	9467	51704	1972161	185972	72148	17346	3227	11511	20723	657	311584
0000000000000000002b5a07455176691a555b6c8cd2cad148e3588894f216d7	545719	1899	1952	379472	20925739	25522	85998958	4251209	7948	135035797	9980	51518	246306671	105723	79062812	1458233	3697	334872	4958938	677	85924952
000000000000000001c1726c83a2b3a0b86a969a2ea587d056fd2e69241f727b	545720	540	553	123486	6873279	35893	24013779	1146299	7021	43313408	12424	70157	75472260	182119	21271091	440907	3226	520424	1528910	644	23947321
000000000000000000378f35890b3637593bd96973642fe912cd2439a418ae25	545721	260	516	109024	4834515	19494	12323933	1108808	11267	64208599	11846	47354	82565816	193979	9266647	280976	3554	1417878	1060292	1036	12224362
0000000000000000005d8fc9beec602d59dad84feba8523992f18cb80ba22bab	545722	516	521	117210	7753384	18440	30213018	1628143	8180	41385605	10090	57915	81074775	189966	26972079	499033	3582	586068	1874756	1014	30126498
000000000000000001d964424ae3cb03f53e5d0ee94f54df1ac5201995c082d5	545723	569	779	178282	9529564	14977	21425675	1290627	7665	89328966	9653	61895	121669022	186115	17917758	400824	2535	387270	2453675	692	21348869
000000000000000001390c810286ad33ecf1089285dcaf74605e3af80ff0a7ab	545724	292	331	76824	4375969	12179689	18966547	2296489	9603	38745143	11891	50181	76635512	194225	16760720	342403	3934	581686	985397	867	18869232
00000000000000000184970560a9ccee3f57f7bb7903fe5310efb26a2061142e	545725	23	73	12605	611220	15780	1886993	342727	9427	7380971	10427	41113	10298658	186719	1153083	63470	3687	216143	187672	1363	1812137
000000000000000001afeee69d8bc83e8fdf0789187e26171bc6ef5aae0a43d3	545726	29	66	12532	646090	15504	1636454	434754	10971	7570132	10351	38720	10362976	188405	900846	54457	2857	251989	167838	1207	1567599
000000000000000001d55aa4aaf65e8089450e6c8aae2aacac60779456826eea	545727	47	128	23438	1067258	14360	4624976	1835532	10950	16389650	9750	61391	24013867	186225	1570670	76647	4014	395704	2308338	1783	4543381
000000000000000000c8520453603315ae0f6497c98808734809be4a37fd10c8	545728	15	18	4760	222775	3239514	1107672	399570	9920	3516491	9450	21314	8526706	190305	489716	45504	3396	162942	135645	1236	1028744
0000000000000000013b623cb91a3910b9fec1b3fdaf9012269c369a5e358c89	545729	39	164	27990	1091522	3983352	2636421	1617414	10916	13971964	8717	25857	23346163	191572	1633237	65344	2947	341250	326333	1334	2562017
0000000000000000007032586239b811d13b493ef3e25b8c629cb45cda336636	545730	144	190	42760	2336668	17294	4338279	2694981	10414	26488520	10236	72412	35968804	186972	2989489	157986	4597	406462	518979	1426	4265911
000000000000000001a0c04848ac77a5ea372c9b2b617c0b777e5b576ab25175	545731	95	179	41686	1926836	7444529	3982999	440567	10467	27013135	9737	60511	40888781	188745	2279771	114411	3517	451098	871399	1033	3909974
0000000000000000011592c5e89984b763a3c9275547292ac2992e1055d081e8	545732	121	189	38820	2082598	3709539	4010757	964663	12050	29360890	9660	51463	40201620	188049	2652561	149972	3367	563672	377954	914	3936489
000000000000000002131426ca415231d8189337d38079b71ffaa1d8da889498	545733	80	166	31566	1596314	15900	3457900	390591	9756	21095493	10037	58897	26634888	187135	2187096	123206	3556	529542	351891	1000	3383426
000000000000000000f38ff50c7d40b9802631d853c94223f2dc72e0f817d0c0	545734	134	200	43267	2360362	30563	8349468	676881	10577	30779668	13254	52683	42273456	187192	6794829	172202	3806	434984	671171	1286	8265470
000000000000000000b3b9bb2ddd63488ed3652da10c80d8e94567f038b3b2f8	545735	207	586	123540	4687620	21567	10191724	6460907	7812	49575249	7859	49439	71002177	194762	6235006	263666	3924	355286	3061183	1217	10115044
000000000000000000c1f119742198805fc6c793ceb6cc38929323977de1f28c	545736	19	26	5352	310847	4165400	983682	249195	12976	5470068	9650	53343	11255161	168999	446395	40210	2828	186122	46293	966	891813
00000000000000000199f1775673687b4e67608064b3fc850a72eb3225caed06	545737	60	123	23751	1180379	8031009	2620604	426118	9434	14003230	12160	37372	26320306	175571	1655803	98837	3660	451102	162991	1380	2549344
0000000000000000007792a63f1a4a56beb4ed100d653fdfa0653170827ae72c	545738	307	603	135192	6026261	16900	11375117	923223	6388	66218556	7179	52016	84625640	188645	7702078	385451	4570	431238	2586527	1106	11299615
000000000000000001ddb255881f01dcc437c0880939e0995e53e3e8cc00da3c	545739	516	578	128687	7663472	3927541	21023169	1108441	7801	36941490	8536	20202	70700652	198672	18261952	418533	3332	467742	1618143	854	20969228
0000000000000000019cde21c8a398e1a93f2f3f6026b91be62dbb2e65428f07	545740	345	402	157813	6771814	15625	17190071	989151	9018	43987126	9795	48151	69020751	203459	11758768	298248	2902	1021201	3843029	1096	17128703
000000000000000001010fe9fdb4cf92f1e0cd9ffc465c22b93a3677f21113cf	545741	762	1094	250475	12669834	3820478	35602212	1954096	7886	108205256	9918	42708	162312388	145771	29864824	709220	3206	443702	4339818	758	35507299
000000000000000001209e16dc4103c2c9034ceb38da894332cbd2081f88ea2e	545742	12	32	5878	376281	30163	1281757	286779	8602	6948835	11990	25051	8969458	187922	629587	64421	3283	148558	178022	1200	1212993
000000000000000000b7e6196029a24427c0ad3115f94b7d4a06fce7f3307417	545743	461	484	107088	6639126	20664	20388534	1033913	6569	40716092	10588	44386	68859872	194392	17889674	317838	4073	440227	1450752	1300	20298256
0000000000000000015507bf1cc53884d2411434819332ac6861192e636544f1	545744	4199	4335	971842	39295487	8070472	160718407	8667483	6068	329125996	10618	48962	545943493	260763	144129242	2124196	5550	379053	13746779	706	160646289
000000000000000000d02a3740f4925e142c9669ad2f699efd68f6f1ac19a856	545745	1027	1268	239223	15138830	3427795	60609623	2451600	9320	112499972	14542	59035	194210717	196018	55070688	1047472	5027	431324	3770950	848	60522327
000000000000000001692b4a4d91e4dc8492925318d313910f2208ff014410c8	545746	124	226	48797	2378298	3766887	4570538	591789	10901	33292263	11486	20840	44643002	196115	2957018	171162	3283	543430	570829	1360	4443197
0000000000000000003bcd4ea93d6ea0090c52e65d88148c4c801dbe98e7748f	545747	134	195	69996	2956203	4386723	5484088	1854073	10403	38599341	10574	20543	53321948	191969	2820857	158168	9240	637297	1569650	1216	5388397
0000000000000000005367b0f84e478bc00670c7d7778e837edc52613d22948a	545748	15342	15562	3487869	131170837	16374	1140358632	27583770	9440	1190115772	9929	25341	2489290095	105244	1085782315	9915897	3567	16151512	28314011	1546	1140274092
